Sr.No.,Project Name,Promoter Name,Promoter Address,Project Type,Email Id,Mobile No,Project Registration No.,District,Approved on
NaN,"Mangla Marvel (Tower No. A-1 to A-5, Shop No. 1 to 40)",Manish Patel (Proprietor of MK Enterprise),"401, Green Leaf Flats, 43, Alkapuri Society, Alkapuri, Vadodara 390015",Mixed Development,keyur@manglagroup.in,9825027782,PR/GJ/VADODARA/VADODARA/Others/MAA00530/251017,Vadodara,25-10-2017
NaN,ESHANYA SHANTIGRAM,URBAN DEVELOPERS,"ESHANYA SHANTIGRAM, OPP ESHANYA FLORENZA B/H GAYATRI PETROL PUMP, UNDERA, VADODARA Vadodara 391330",Mixed Development,eshanyashantigram@gmail.com,9909233379,PR/GJ/VADODARA/VADODARA/Others/MAA03446/EX1/150921,Vadodara,19-09-2018
NaN,NYSA SKYDALE,CHALLENGE INFRASTRUCTURE,"A/806, TITANIUM SQUARE THALTEJ CROSS ROAD, THALTEJ Ahmedabad 380059",Mixed Development,challengeinfrastructure@yahoo.com,9376230184,PR/GJ/VADODARA/VADODARA/Others/MAA00275/EX1/220421,Vadodara,27-09-2017
NaN,ADITYA ELANZA,elanza infra,"OPP BANCO PRODUCT LTD, ATLADRA PADRA MAIN ROAD Vadodara 391410",Mixed Development,adityaelanza@gmail.com,9998039135,PR/GJ/VADODARA/VADODARA/Others/MAA01467/A1M/EX1/290319,Vadodara,31-01-2018
NaN,UPVAN HERITAGE,UPVAN INFRA,"30.MT KHODIYAR NAGAR ROAD, BEFORE VAIKUNTH-2 NEW VIP ROAD Vadodara 390022",Mixed Development,upvanvadodara@gmail.com,9722979768,PR/GJ/VADODARA/VADODARA/Others/MAA00165/160917,Vadodara,16-09-2017
NaN,VARDHAMAN ENCLAVE,AADINATH DEVELOPERS,"BLOCK NO 273, F P NO 22, T P NO 25, VARDHAMAN ENCLAVE, ATLADARA PADRA ROAD, Vadodara 390012",Mixed Development,vardhamanenclave@gmail.com,9978201588,PR/GJ/VADODARA/VADODARA/Others/MAA01909/EX1/150719,Vadodara,07-03-2018
NaN,ARISTO,PALM REALTY,"A-31, SARITA SANGAM SOCIETY, NEAR RAJESH TOWER, GOTRI Vadodara 390021",Mixed Development,palmrealtybrd@gmail.com,9099065045,PR/GJ/VADODARA/VADODARA/Others/MAA00375/EX1/290319,Vadodara,07-10-2017
NaN,ZORBA,CENTRO CONSTRUCTION,"PLOT NO. 6, NEAR RAMIN PARK SOCIETY OLD PADRA ROAD Vadodara 390020",Mixed Development,zorbacelebration@gmail.com,9824016845,PR/GJ/VADODARA/VADODARA/Others/MAA02664/140518,Vadodara,14-05-2018
1,GLOBAL CITY,GLOBAL CORPORATION,SHOP NO.1 GLOBAL CITY OPP SHRUSTI ROW HOUSE BESIDE GOPINATH APARTMENT AMROLI SAYAN ROAD AMROLI SURAT Surat 394107,Mixed Development,globalcityrera@gmail.com,9825231313,PR/GJ/SURAT/SURAT CITY/SUDA/MAA00914/EX1/190119,Surat,05-12-2017
2,HALIMA RESIDENCY,HINGORA INFRASTRUCTURE LIMITED,A-301 OBERIO CHAMBERS BLDG ABOVE BORA RESTURANT LINK ROAD ANDHERI WEST MUMBAI Surat 400053,Mixed Development,halimaheghts986@gmail.com,9825235013,PR/GJ/SURAT/SURAT CITY/SUDA/MAA04176/301118,Surat,30-11-2018
3,ANUPAM CITY,SAI VIHAR CORPORATION,"S. NO. 265/1/2/3, BLOCK NO. 307, 326, 327 JIYAV, CHORAYSI Surat 395023",Mixed Development,anupamgroup09@yahoo.com,9825170387,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01980/130318,Surat,13-03-2018
4,SHIV RANJANI RESIDENCY,SHIVSHAKTI DEVELOPERS,"BLOCK NO.-10-11, ASHUTOSH PARK, NEAR SWWET HOME SOCIETY, ANANDMAHAL ROAD ADAJAN, SURAT Surat 395009",Mixed Development,bharatahir4546@gmail.com,9925705050,PR/GJ/SURAT/CHORASI/SUDA/MAA01201/040118,Surat,04-01-2018
5,LAKE CITY,KRISHNA DEVELOPERS,"BLOACK NO 14 ,KARADVA GAM, OPP LAKE, DINDOLI, KARADVA ROAD SURAT BLOACK NO 14 ,KARADVA GAM, OPP LAKE, DINDOLI, KARADVA ROAD SURAT Surat 394210",Mixed Development,lakecity1412@gmail.com,9925003719,PR/GJ/SURAT/CHORASI/SUDA/MAA01348/EX1/020824/310525,Surat,19-01-2018
6,RUDRAKSHA RESIDENCY,SHAILESHKUMAR,9/302 PRABHU KRUPA CHAKAWALA STREET WADI FALIYA SURAT Surat 395003,Mixed Development,rudrakshresidency2017@gmail.com,9726764900,PR/GJ/SURAT/SURAT CITY/SUDA/MAA02996/A1M/EX1/090522,Surat,25-06-2018
7,SAT ARIA,Sat Infra,"BLOCK NO49 OPP GREEN CITY,BHATHA Surat 394510",Mixed Development,info.satinfra@gmail.com,9879008691,PR/GJ/SURAT/CHORASI/SUDA/MAA04824/EX1/070720,Surat,11-02-2019
8,SANSKRUTI RESIDENCY,sahyog enterprise,"BLOCK NO.312, 313 SANSKRUTI RESIDENCY , NIYOL SURAT Surat 394315",Mixed Development,sanskrutiresidencyrera@gmail.com,9825117070,PR/GJ/SURAT/SURAT CITY/SUDA/MAA03974/EX1/230519,Surat,05-11-2018
9,SANTOK PARK,ASHOK BUILDERS,"Block No.247 FP:52, TP:62. Dindoli Surat 394210",Mixed Development,pragnesh.soni@ybdesaica.com,9879106021,PR/GJ/SURAT/SURAT CITY/SUDA/MAA03776/EX3/091122,Surat,22-10-2018
10,GALAXY HERITAGE,SUPREME ENTERPRISE,"T.P.S. NO.59 F.P. NO 69/A+72/A PAIKEE SUB PLOT NO.-02 O.P. NO.69+72, BLOCK NO.- 90/P+92/P UNN SURAT Surat 394210",Mixed Development,galaxyheritage2018@gmail.com,9825139177,PR/GJ/SURAT/SURAT CITY/SUDA/MAA03719/171018,Surat,17-10-2018
11,SHREE HARI PALACE,SHREE HARI DEVELOPERS,220 RISEON PLAZA SARTHANA JAKATNAKA Surat 394101,Mixed Development,chetan.chovatiya85@gmail.com,9998445888,PR/GJ/SURAT/OLPAD/SUDA/MAA03044/290618,Surat,29-06-2018
12,BILVAM HEIGHTS,SUMUKH DEVELOPERS,"BLOCK NO. 149, TP-10, F.P.-33, AT MOJE PAL, TAL-CHORYASI Surat 395009",Mixed Development,sumukhdevelopers2018@gmail.com,9879337937,PR/GJ/SURAT/SURAT CITY/SUDA/MAA06487/201219,Surat,20-12-2019
13,VATSALYA VILLA,M/S. Sadbhav Enterprise,"'Vatsalya villa"" sitaram chowk nr.variav pumping station,chhaprabhatha Surat 394107",Mixed Development,sadbhav14@yahoo.com,9825161257,PR/GJ/SURAT/SURAT CITY/SUDA/MAA02665/EX1/020119,Surat,14-05-2018
14,SWASTIK RESIDENCY,SUKAN DEVELOPERS,"TPS NO 69, BLOCK NO. 201, FP NO. 170, OPP. OM NAGAR DINDOLI KHARWASA ROAD, DINDOLI, SURAT Surat 394210",Mixed Development,swastikresidency@ymail.com,9898012736,PR/GJ/SURAT/CHORASI/SUDA/MAA02166/260318,Surat,26-03-2018
15,SWASTIK GREEN,SWASTIK INFRASTRUCTURE,"PLOT NO 111, SUB PLOT NO. 2, TP SCEME NO 69, NR. DINDOLI SMC LAKE, DINDOLI Surat 394210",Mixed Development,swastik.green@yahoo.com,9825535755,PR/GJ/SURAT/SURAT CITY/SUDA/MAA00933/EX1/060619,Surat,06-12-2017
16,STYLOME HEIGHTS,SHRIGAJANAN DEVELOERS,BLOCK NO 51-52 PARVAT DEVADH ROAD PARVAT Surat 395010,Mixed Development,satanigordhan@gmail.com,9327332501,PR/GJ/SURAT/SURAT CITY/SUDA/MAA02233/EX1/250219,Surat,02-04-2018
17,REGENT PLAZA,DARSHAN DEVELOPERS,"REGENT PLAZA, NEAR RAMI PARK DINDOLI GODADARA ROAD, DINDOLI Surat 394210",Mixed Development,regentplazasrt@gmail.com,9998510095,PR/GJ/SURAT/CHORASI/SUDA/MAA02683/160518,Surat,16-05-2018
18,RAMESHWARAM HILLS,JAY AMBE CORPORATION,PLOT NO 6 KOTADIYA HOUSE NR ANUVAR DWAR NEW CITY LIGHT ROAD SURAT Surat 395007,Mixed Development,rameshwaramgroup@gmail.com,9825137362,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01639/160218,Surat,16-02-2018
19,ANMOL HEIGHTS,ANJANI INFRA,"Block No 142,FP No 47,T.P. Scheme No.27, Sangrila Heights, (Utran-Kosad), Moje Village Kosad, SURAT Surat 339410",Mixed Development,anjani.infra@yahoo.com,9825135145,PR/GJ/SURAT/CHORASI/SUDA/MAA00124/110917,Surat,11-09-2017
20,OLYMPIA,PIRAMYD ASSOCIATES,"OLYMPIA, NEAR PALANPUR JAKATNAKA JHANGIRPURA, ADAJAN Surat 395009",Mixed Development,vipul_632@yahoo.com,9825129395,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01069/201217,Surat,20-12-2017
21,BHAGYALAXMI RESIDENCY,BHAGYALAXMI,"R S NO 198, T P NO 54, F P NO 46, BHESTAN, SURAT Surat 395023",Mixed Development,bhagyalaxmi@sutarwala.in,9374504004,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01720/EX1/200219,Surat,22-02-2018
22,SWASTIK LAKE,SWASTIK BUILDER,"PLOT NO 111, SUB PLOT NO. 1, TP SCEME NO 69, NR. DINDOLI SMC LAKE, DINDOLI Surat 394210",Mixed Development,swastiklake@yahoo.com,9825535755,PR/GJ/SURAT/SURAT CITY/SUDA/MAA00938/EX1/270219,Surat,07-12-2017
23,AMBY VALLEY HEIGHTS & ARCADE,BRAHMA BUILDERS,AMBY VALLEY HEIGHTS UTRAN Surat 394105,Mixed Development,ambyvalley700@gmail.com,9879664917,PR/GJ/SURAT/SURAT CITY/SUDA/MAA02120/EX1/120619,Surat,22-03-2018
24,GOKULDHAM RESIDENCY,ganesh developer,"t.p s.no-34, b.no.-148-150,o.p. no.-104,f.p.-no.-104/1, sub division no.-2, moje kansad, ta- choryasi, SURAT Surat 394230",Mixed Development,gokuldhamresidency2017@gmail.com,9925120063,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01838/EX1/020119,Surat,03-03-2018
25,"SENTOSA ENCLAVE (C1, C2, C3, C4)",A G LANDMARK PVT LTD,"327 RAJHANS HEIGHT VARACHHA ROAD, SURAT Surat 395006",Mixed Development,aglandmark@gmail.com,9723910000,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01933/080318,Surat,08-03-2018
26,476 LIG II + 244 MIG I + 44 SHOPS at sachin,GUJARAT HOUSING BOARD,NARANPURA AHMEDABAD Ahmedabad 380013,Mixed Development,ghb.phase6@gmail.com,9099996558,PR/GJ/SURAT/CHORASI/SUDA/MAA03478/240918,Surat,24-09-2018
27,48 SHOPS 896 LIG II 672 MIG I 336 MIG II,GUJARAT HOUSING BOARD,NARANPURA AHMEDABAD Ahmedabad 380013,Mixed Development,ghb.phase6@gmail.com,9099996558,PR/GJ/SURAT/SURAT CITY/SUDA/MAA03479/240918,Surat,24-09-2018
28,SHASHWAT RESIDENCY,SHRADDHA DEVELOPERS,"T.P.NO.1, F.P. 63, BESIDES UDHYOGNAGAR MIRANAGAR, UDHANA, SURAT Surat 394210",Mixed Development,centralplaza_cl@yahoo.com,9998805100,PR/GJ/SURAT/CHORASI/SUDA/MAA02171/EX1/030322,Surat,26-03-2018
29,VARDAI HEIGHTS,HIMMATBHAI N. RAKHOLIA & RAJESHBHAI K. RAKHOLIA JOINT A/C,"RS NO.57/64,BLOCK NO-62 TP NO-69,FP-3,VILLAGE-GODADARA,SURAT Surat 395010",Mixed Development,vardaiheights02@yahoo.com,9825129062,PR/GJ/SURAT/SURAT CITY/SUDA/MAA00894/041217,Surat,04-12-2017
30,WESTERN VIEW,SARJANM ENTERPRISE,"BLOCK NO.140/B/3 & 140/B/6, T.P.20, F.P. 39 PAIKI SUB DIV.3 NANA VARACHHA Surat 395006",Mixed Development,sarjanamenterprise@rvaghasia.net,9825520882,PR/GJ/SURAT/SURAT CITY/SUDA/MAA02792/EX1/180419,Surat,01-06-2018
31,SHUBHAM RESIDENCY,SHUBHAM DEVELOPERS,"TPS NO. 61 (PARVAT-GODADRA),FP NO. 56/PAIKEY SUBPLOT NO. 2, OP NO. 56, BLOCK NO. 9,MOJE-GODADRA, TAL-CITY,DIST-SURAT Surat 395010",Mixed Development,shubhamresidency02@yahoo.com,9825417608,PR/GJ/SURAT/SURAT CITY/SUDA/MAA02432/EX1/121120,Surat,20-04-2018
32,LAKE VIEW HEIGHTS,GC DEVELOPERS,"7,GAURAV PARK SOCIETY KATARGAM ROAD Surat 395004",Mixed Development,gcdevelopers40@gmail.com,9925112222,PR/GJ/SURAT/SURAT CITY/SUDA/MAA02236/030418,Surat,03-04-2018
33,PLAM JUMEIRAH,DINESHBHAI DHANANI & OTHER AOP,BLOCK NO 339/2 SUB DIVISON NO 1 LAJPORE SURAT Surat 394235,Mixed Development,plam.jumairah@gmail.com,9825655823,PR/GJ/SURAT/CHORASI/SUDA/MAA02194/280318,Surat,28-03-2018
34,Drashti Residency,Drashti Developer,"A-302, Krishna Township, Ved Road, Katargam Surat 395004",Mixed Development,drashtiresidency@gmail.com,9825699251,PR/GJ/SURAT/CHORASI/SUDA/MAA02431/200418,Surat,20-04-2018
35,VRUNDAVAN HEIGHTS,ADITYA DEVELOPERS,"VRUNDAVAN HEIGHTS, OPP MILLENNIUM PARK DINDOLI KHARVASA MAIN ROAD, DINDOLI Surat 394210",Mixed Development,krunalthakkar9@gmail.com,9328675895,PR/GJ/SURAT/SURAT CITY/SUDA/MAA02169/EX1/190219,Surat,26-03-2018
36,MADHURAM RESIDENCY(BUILDING D&F),maruti developers,"109 , 1 st floor prabhudarshan row house shyam dham chowk , puna -simada road Surat 394211",Mixed Development,madhuramresidency@gmail.com,9913350108,PR/GJ/SURAT/SURAT CITY/SUDA/MAA02105/EX1/140219,Surat,21-03-2018
37,SKY VIEW HEIGHTS,MARUTI DEVELOPERS,"SKY VIEW HIEGHTS, T.P. NO. 19, F.P. NO. 62 PARVAT-GODADRA BRTS ROAD Surat 395010",Mixed Development,info@skyviewheights.in,9327332501,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01724/220218,Surat,22-02-2018
38,VASUPUJYA 15 PAVILIONS,VASUPUJYA INFRA,16 VANDANA SOCIETY ADAJAN ROAD ADAJAN Surat 395009,Mixed Development,vasupujya15pavilions@gmail.com,9825141285,PR/GJ/SURAT/CHORASI/SUDA/MAA01072/201217,Surat,20-12-2017
39,ROYAL HEAVEN,SANJAYKUMAR PARSHOTTAMBHAI DHAMI (PROPRIETOR OF DHAMI DEVELOPERS),"BLOCK NO. 380/1, MOJE-PUNA, OPP. MAHALAXMI SOC. NR YOGI CHOWK, SURAT, GUJARAT. Surat 395010",Mixed Development,sanjaykumardhami@shahgopani.com,9824994000,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01342/180118,Surat,18-01-2018
40,AMBIKA PINNACLE,SHAKTI CONSTRUCTION,"BLOCK NO.101-102, TP -18 Nr. River Heights, mota Varachha, Surat Surat 394101",Mixed Development,ambikapinnaclerera@gmail.com,9925000679,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01389/EX1/180220,Surat,22-01-2018
41,YOGI HIEGHTS,YOGI CORPORATION,"YOGI HIEGHTS, NR. YOGI ARCADE BLOCK NO. 210, PUNAGAM, Surat 394210",Mixed Development,ankitradadiya6482@gmail.com,9426564000,PR/GJ/SURAT/SURAT CITY/SUDA/MAA03521/270918,Surat,27-09-2018
42,SAMARPAN HEIGHTS,SHIV DEVLOPERS,"3/63,64 BHATT FALIYA , AMBAJI CHOWK RANDER,SURAT. Surat 395009",Mixed Development,jenishpatel36@yahoo.com,9904180968,PR/GJ/SURAT/CHORASI/SUDA/MAA04972/050319,Surat,05-03-2019
43,BLOSSOM PARK,SHREE SHYAM CORPORATION,BLOCK NO 98.99 KATODRA TA PALSANA DIST SURAT Surat 394327,Mixed Development,missionved@gmail.com,9723810000,PR/GJ/SURAT/SURAT CITY/SUDA/MAA00332/EX1/081121,Surat,04-10-2017
44,DEVDARSHAN RESIDENCY,M/s. Pragati Developers,BLOCK NO 283-B PLOT NO 88 NR DINDOLI AROGYA KENDRA Surat 394210,Mixed Development,pragatidevelopers0099@gmail.com,9924762062,PR/GJ/SURAT/CHORASI/SUDA/MAA02029/160318,Surat,16-03-2018
45,TULSI RESIDENCY,TULSI CORPORATION,"T.P. 24, F.P. 112, BLOCK NO. 251 NEAR ABHISHEK 3, SUDAMA CHOWK, MOTA VARACHHA Surat 395006",Mixed Development,tulsicorporation1@gmail.com,8000172000,PR/GJ/SURAT/SURAT CITY/SUDA/MAA00832/EX1/161019,Surat,27-11-2017
46,SUNDAY RESIDENCY Phase 1,SUNDAY RESIDENCY,"BLOCK NO.755/1, F.P.214, T.P.66 OPP. SRUSHTI ROW HOUSE, KOSAD SAYAN ROAD Surat 394107",Mixed Development,sundayresidencyp5@gmail.com,9099102030,PR/GJ/SURAT/SURAT CITY/SUDA/MAA00225/210917,Surat,21-09-2017
47,SUNDAY RESIDENCY Phase 3,SUNDAY RESIDENCY,"BLOCK NO.755/1, F.P.214, T.P.66 OPP. SRUSHTI ROW HOUSE, KOSAD SAYAN ROAD Surat 394107",Mixed Development,sundayresidencyp5@gmail.com,9099102030,PR/GJ/SURAT/SURAT CITY/SUDA/MAA00461/161017,Surat,16-10-2017
48,WEEKEND ADDRESS,JAYVEER ENTERPRISE PRIVATE LIMITED,TP SCHEME NO 6 FINAL(PIPLOD) RS NO 88 FP NO 109 OP NO 41 MOJE PIPLOD TALUKA MAJURA DISTRICT SURAT Surat 395007,Mixed Development,aakashgroup.online@gmail.com,9925212003,PR/GJ/SURAT/SURAT CITY/SUDA/MAA00292/280917,Surat,28-09-2017
49,SHREENATHJI RESIDENCY,PRATISHTHA DEVELOPERS,"SHREENATHJI RESIDENCY, F.P. 393, T.P.S. 66, KOSAD-VARIAV Surat 394107",Mixed Development,bpshah_advocate@yahoo.in,7405049147,PR/GJ/SURAT/CHORASI/SUDA/MAA02146/230318,Surat,23-03-2018
50,"GREEN VALLEY (Mangalam Park Bldg - C, D, N, O)",RAJESHKUMAR KANJIBHAI VAGHANI,"27, SADHNA SOCIETY VARACHHA ROAD, SURAT Surat 395006",Mixed Development,greenvalleymangalamab@gmail.com,9029325056,PR/GJ/SURAT/SURAT CITY/SUDA/MAA02086/EX1/210119,Surat,20-03-2018
51,KANHA RASSVALLEY,RAMESHBHAI BHIKHABHAI ASODARIA,"16, HARI DARSHAN SOCIETY,KATARGAM,SURAT KATARGAM Surat 395006",Mixed Development,kanharassvalley2017@gmail.com,9687121253,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01880/060318,Surat,06-03-2018
52,OPERA ROYAL,VISHWAS BUILDCON,"BLOCK NO 3088(NEW) 375(OLD), OP NO 155, FP NO-155, T.P.S. NO-48, MOJE KHOLWAD, TA: KAMREJ Surat 394190",Mixed Development,v.orangesky@gmail.com,8866371486,PR/GJ/SURAT/KAMREJ/SUDA/MAA00119/110917,Surat,11-09-2017
53,SAURASHTRA TOWNSHIP,VIMALKUMAR VAJUBHAI KATRODIYA PROP. OF SAURASHTRA TOWNSHIP,"90, MAMTAPARK SOCIETY, SPPINING MILL KAPODARA Surat 395006",Mixed Development,saurashtratownship@gmail.com,9879066007,PR/GJ/SURAT/KAMREJ/SUDA/MAA03924/021118,Surat,02-11-2018
54,OPERA PALACE,Vishwas Builders,"BLOCK NO 331/A (OPERA PALACE) LASKANA KHOLVAD ROAD,MOJE KHOLVAD Surat 394190",Mixed Development,opk331@gmail.com,9979146000,PR/GJ/SURAT/KAMREJ/SUDA/MAA00138/130917,Surat,13-09-2017
55,GREEN ARISTO,SRUSHTI CORPORATION,"129, GREEN PLAZA, L.P.SAVANI, ADAJAN,SURAT. Surat 395005",Mixed Development,rera@greengroup.co.in,9825559977,PR/GJ/SURAT/CHORASI/SUDA/MAA01779/EX1/190918,Surat,27-02-2018
56,AASTHA RESIDENCY,AASTHA ENTERPRISE,"BLOCK NO : 290 T.P.NO 58 AASTHA RESIDENCY, BAMROLI ROAD Surat 394210",Mixed Development,krupalkaswala@gmail.com,9824125294,PR/GJ/SURAT/SURAT CITY/SUDA/MAA00289/280917,Surat,28-09-2017
57,Rivoli Heights,RCA Developers,Rivoli heights Vesu Main Road Surat 395007,Mixed Development,rivoli@someshwargroup.com,9879057353,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01453/A1M/EX2/200221,Surat,30-01-2018
58,OPERA CRYTSAL,VISHWAS HITECH INFRAPROJECTS PRIVATE LIMITED,"BLOCK NO.86, T.P.S. NO. 49 (KATARGAM), O.P. NO.46, F.P. NO.75, and MOJE: KATARGAM, TAL: KATARGAM, DIST - SURAT Surat 395004",Mixed Development,v.mulberrybunglows@gmail.com,9909508282,PR/GJ/SURAT/OLPAD/SUDA/MAA00107/A1M/EX2/290824/290625,Surat,08-09-2017
59,KAVERRI HABITAT,WIN ENTERPRISE,"TP 21( Simada Sarthana ), FP 21 Moje Simada, Surat 395006",Mixed Development,win.kaverri@gmail.com,9979377032,PR/GJ/SURAT/SURAT CITY/SUDA/MAA04512/281218,Surat,28-12-2018
60,SILVER NEST,Vijay Shree Infra,"T.P No.60, Block No.205 Mahalaxmi to Devidarshan Road, Yogichowk, Punagam Surat 395010",Mixed Development,mjpadmani_office@yahoo.com,9979377797,PR/GJ/SURAT/SURAT CITY/SUDA/MAA02242/030418,Surat,03-04-2018
61,LIFE STYLE & ULTIMATE,LIVE IN STYLE,"TP-11,FP 84 Survey No. 436 Beside Zenab Hospital Gorat Rander Road Surat 395009",Mixed Development,liveinstyle@pradeepsinghi.com,9998118777,PR/GJ/SURAT/SURAT CITY/SUDA/MAA00644/A1M/080819,Surat,09-11-2017
62,RADHIKA HOMES,RADHIKA CONSTRUCTION,BLOCK NO 213 FP NO. 17 PAIKEE SUB PLOT NO. 2 TPS NO. 62 KADODARA ROAD Surat 394210,Mixed Development,pmpjb610-2@yahoo.in,9099054242,PR/GJ/SURAT/SURAT CITY/SUDA/MAA02053/170318,Surat,17-03-2018
63,Amrut Kunj,Kevin Enterprise,"Block No.333,R.S.No.134, Amrut Kunj, Laskana-Kholvad Road, Kholvad, Surat Surat 394190",Mixed Development,amrutkunj333@gmail.com,9228688803,PR/GJ/SURAT/KAMREJ/SUDA/MAA00302/EX1/280621,Surat,29-09-2017
64,AMBIKA HEAVEN,SHAKTI INFRA,"BLOCK NO.116,SNO.-28,T.P.-69, NEAR AMBIKA RAW HOUSE, DINDOLI-SURAT-394210 SURAT Surat 394210",Mixed Development,ambikaheavenrera2017@gmail.com,9925000679,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01630/EX1/100419,Surat,15-02-2018
65,SAHJANAND GREEN CITY,BHUMINBHAI RAMESHBHAI BUTANI,"BLOCK NO-166,R.S. NO-171/1 Village: KAMREJ ,Tehsil : KAMREJ District : Surat, State : Gujarat BLOCK NO-166,R.S. NO-171/1 Village: KAMREJ ,Tehsil : KAMREJ District : Surat, State : Gujarat Surat 394185",Mixed Development,sahajanandinfra166@gmail.com,9824114435,PR/GJ/SURAT/KAMREJ/Others/MAA02121/220318,Surat,22-03-2018
66,SAHAJANAND SQUARE ( H H Enterprise),HARESHBHAI HIMMATBHAI CHODVADIYA ( PROPRIETOR OF H H ENTERPRISE),"SAHJANAND SQUARE, KOSAD, T.P. No.23, FP. No. 1,BLOCK NO. 44 SURAT SAHJANAND SQUARE, KOSAD, T.P. No.23, FP. No. 1,BLOCK NO. 44 SURAT Surat 394107",Mixed Development,hhchodvadiya@gmail.com,9879341700,PR/GJ/SURAT/SURAT CITY/SUDA/MAA02051/170318,Surat,17-03-2018
67,SUNCITY RESIDENCY,AMBER CROP,BLOCK NO 90 T P NO 30 F P NO 140 RANDER SURAT Surat 395009,Mixed Development,ambercorp3@gmail.com,9825126632,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01344/190118,Surat,19-01-2018
68,UMANG HEIGHT,SAATHI DEVELOPERS,BLOCK NO 266 TP 68 FP 65 BRTS SIMADA ROAD PUNAGAM Surat 395010,Mixed Development,boradhiteshk@gmail.com,9723238383,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01797/010318,Surat,01-03-2018
69,HARIDARSHAN,RATNABHAI ZINZALA,"4-5, MUKTIDHAM SOCIETY, PUNAGAM Surat 394210",Mixed Development,rgp2120@gmail.com,9913761761,PR/GJ/SURAT/CHORASI/SUDA/MAA02175/270318,Surat,27-03-2018
70,SUDA LIG1-2,SURAT URBAN DEVELOPMENT AUTHORITY,"SUDA BHAVAN VESU ABHVA ROAD, VESU - SURAT Surat 395007",Mixed Development,sudaews2navagam336@gmail.com,9574098816,PR/GJ/SURAT/CHORASI/SUDA/MAA05485/210519,Surat,21-05-2019
71,sudalig1-1,SURAT URBAN DEVELOPMENT AUTHORITY,"SUDA BHAVAN VESU ABHVA ROAD, VESU - SURAT Surat 395007",Mixed Development,sudaews2navagam336@gmail.com,9574098816,PR/GJ/SURAT/CHORASI/SUDA/MAA05484/210519,Surat,21-05-2019
72,SHANTAM AVENUE,YASH CORPORATION,"SHOP NO 7, STAR GALAXY APARTMENT, OPP D-MART, SARTHANA JAKAT NAKA Surat 395006",Mixed Development,shantamavenue@gmail.com,8141280000,PR/GJ/SURAT/SURAT CITY/SUDA/MAA03376/EX1/091219,Surat,07-09-2018
73,ANUPAM HEIGHTS,ANUPAM DEVELOPERS,"BLOCK NO. 55, TP NO. 19, FP NO.36, PARAVATPATIYA , NEAR MIDDLE RINGROAD, SURAT. BLOCK NO. 55, TP NO. 19, FP NO.36, PARAVATPATIYA , NEAR MIDDLE RINGROAD, SURAT. Surat 395010",Mixed Development,anupamdeveloperssurat@gmail.com,8238199999,PR/GJ/SURAT/SURAT CITY/SUDA/MAA00389/091017,Surat,09-10-2017
74,DEV KRUPA COMPLEX,MODI ENTERPRISE,"DEVKRUPA COMPLEX, P.NO.78/D, LAXMIKANT SOC, KAMREJ ROAD, KAMREJ Surat 394180",Mixed Development,modienterprise.knp@gmail.com,9104778383,PR/GJ/SURAT/KAMREJ/Others/MAA03386/EX1/170519,Surat,07-09-2018
75,OPERA PRINCE,VISHWAS HITECH INFRAPROJECTS PRIVATE LIMITED,"BLOCK NO.86, T.P.S. NO. 49 (KATARGAM), O.P. NO.46, F.P. NO.75, and MOJE: KATARGAM, TAL: KATARGAM, DIST - SURAT Surat 395004",Mixed Development,v.mulberrybunglows@gmail.com,9909508282,PR/GJ/SURAT/KAMREJ/SUDA/MAA00111/A1M/260219,Surat,08-09-2017
76,PRAMUKH AVENUE,PRAMUKH DEVELOPERS,BLOCK NO 1231-B -1 PLOT NO 382 TP 66 MOJE VARIYAV Surat 394520,Mixed Development,hirapu1986@gmail.com,8200434620,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01938/080318,Surat,08-03-2018
77,SHREE UMIYA RESIDENCY,TRUE REALITY DEVELOPERS,"F.P NO 133/A, BAMROLI-VADOD ROAD BAMROLI, PANDESARA Surat 394220",Mixed Development,grradvisors@gmail.com,9825454055,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01995/130318,Surat,13-03-2018
78,PRAMUKH HEIGHTS,PREM DEVELOPERS,BLOCK NO 739 O P NO 201 FP NO 201 TP 66 AT KOSAD SURAT Surat 394107,Mixed Development,hirapu1986@gmail.com,9374973000,PR/GJ/SURAT/SURAT CITY/SUDA/MAA01359/190118,Surat,19-01-2018
