Sr.No.,Project Name,Promoter Name,Promoter Address,Project Type,Email Id,Mobile No,Project Registration No.,District,Approved on
989,KALAJI BUSINESS CENTRE (K.B.C.),KALAJI CAPITOL,BLOCK SURVEY NO 178/3 VILLAGE ABRAMA TALUKA AND DISTRICT VALSAD Valsad 396002,Commercial,kalajicapitol.rera@gmail.com,9924788552,PR/GJ/VALSAD/DHARAMPUR/Others/CAA05349/300419,Valsad,30-04-2019
990,Siddhraj Z2,S V Realty,"201, Siddhraj Zavod, Nr. Infocity & Sargasan Cross Road, Sargasan, Gandhinagar Gandhinagar 382421",Commercial,svrealty335@gmail.com,9825018039,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/CAA05065/160319,Gandhinagar,16-03-2019
991,MADHU'S ICON,PRAHAN INFRASTRUCTURE,"421, R-SQUARE COMPLEX NR. VAKAL SCHOOL, BAJWA Vadodara 391310",Commercial,prahaninfra@gmail.com,9974384570,PR/GJ/VADODARA/VADODARA/Others/CAA05402/080519,Vadodara,08-05-2019
992,GAJANAN THE BUSINESS HUB,MD INFRASTRUCTURE,"17,FIRST FLOOR, GOKULDHAM ARCADE, BALIYAKAKA ROAD, OPP. OBC BANK, ANAND Anand 388001",Commercial,mdinfra07@gmail.com,9825396311,PR/GJ/ANAND/ANAND/Others/CAA05778/A1C/310820,Anand,23-07-2019
993,SQUARE 11,AUM INFRA,"25 COSMIC ENCLAVE OLD SAMA ROAD, VADODARA Vadodara 390024",Commercial,auminfra.s11@gmail.com,9998949310,PR/GJ/VADODARA/VADODARA/Others/CAA05483/210519,Vadodara,21-05-2019
994,B.N.-1 INDUSTRIAL ESTATE,RIDDHI DEVELOPERS,"C/1, PUNIT ESTATE, OPP VALLABH NAGAR ODHAV, AHMEDABAD Ahmedabad 382345",Commercial,bn1industrial@gmail.com,8306202141,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA06075/210919,Ahmedabad,21-09-2019
995,SHREE BUSINESS HUB,SHREE DEVELOPERS,"FF-58,RUDRAX COMPLEX,OPP.ANNPURNA HOTEL,JASODANAGAR VATVA GIDC,AHMJEDABAD Ahmedabad 382445",Commercial,shreedevelopersnaroda@gmail.com,9925045212,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Others/CAA05610/280619,Ahmedabad,28-06-2019
996,Z one,Zion Infraspace LLP,"B/s. Avalon Hotel, Nr. Mann Party Plot, Off Sindhu Bhavan Road, Bodakdev Ahmedabad. Ahmedabad 380054",Commercial,zioninfraspace@gmail.com,9879321651,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05558/150619,Ahmedabad,15-06-2019
997,ASHUDEV INDUSTRIAL PARK,JAY ASHUDEV DEVELOPERS,"Ashudev Industrial Estate,Survey No.215, Kathwada Singarva Road, Kathwada, Ta. Dascroi, Ahmedabad 382430",Commercial,jayashudevdevelopers@gmail.com,8347477177,PR/GJ/AHMEDABAD/DASKROI/AUDA/CAA05416/100519,Ahmedabad,10-05-2019
998,NIRVANA BUSINESS HUB,SHIVAM DEVELOPERS,"102-B, MATRIMANDIR SOCIETY,NR ISKCON TEMPLE HARINAGAR, GOTRI ROAD,VADODARA Vadodara 390021",Commercial,shivamdevelopers18@gmail.com,9228805096,PR/GJ/VADODARA/VADODARA/Others/CAA05328/A1C/050919,Vadodara,26-04-2019
999,JAYDEV SANKUL,ASHIRWAD PROCON PRIVATE LIMITED,"F/21, SHREE RAM VIHAR COMPLEX NEAR ISCKON TEMPLE,V V NAGAR, ANAND Anand 388120",Commercial,radharesidency48@gmail.com,9998363290,PR/GJ/ANAND/ANAND/Others/CAA06616/130120,Anand,13-01-2020
1000,SAMRUDDHI INDUSTRIAL ESTATE,SAPATH CORPORATION,"SAMRUDDHI INDUSTRIAL ESTATE, SINGARVA-KATHWADA ROAD, BAHUCHAR PARTY PLOT TO KATHWADA GAM, NR. PAYAL PARK, KATHWADA, AHMEDABAD Ahmedabad 382430",Commercial,rera.sapath@gmail.com,9898647115,PR/GJ/AHMEDABAD/DASKROI/AUDA/CAA05917/A1C/090321,Ahmedabad,20-08-2019
1001,ELITE 1,KAMLA AMRUT BUILDCON LLP,SHOP 1 SHUBH COMPLEX HIGHWAY ROAD KALOL Gandhinagar 382721,Commercial,kamlaamrutelite1@gmail.com,9409333999,PR/GJ/GANDHINAGAR/KALOL/Others/CAA05962/290819,Gandhinagar,29-08-2019
1002,Rajhans Transport Nagar Phase-3,RAJGLORY INFRA LLP,"Block No.34, Chalthan, Taluka Palsana, District Surat. Surat 394327",Commercial,rajgloryinfra@gmail.com,9824253843,PR/GJ/SURAT/PALSANA/SUDA/CAA05417/EX1/291220,Surat,10-05-2019
1003,SHIVKRUPA INDUSTRIAL ESTATE,PARTH DEVELOPERS,"21, SAUNDARYA VILLA, OPP SHUKAN BUNGLOWS NIKOL NAROAD ROAD, NIKOL Ahmedabad 382350",Commercial,parthdevelopers3@gmail.com,9825889692,PR/GJ/AHMEDABAD/DASKROI/AUDA/CAA05583/190619,Ahmedabad,19-06-2019
1004,PRIVIERA,AMAZO REALTY LLP,801 A PARSHVANATH E SQUARE CORPORATE ROAD PRAHLADNAGAR Ahmedabad 380015,Commercial,accounts@zaverirealty.com,9978097279,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05493/310519,Ahmedabad,31-05-2019
1005,SHREEJI ESTATE,VIKRAMSINH H DABHI AND DHIRUBHAI T SAGPARIYA,"MAA, 4, SURYA NAGAR,NANAMAVA MAIN ROAD, RAJKOT, GUJARAT-360004. Rajkot 360004",Commercial,shreejiestate.rera@gmail.com,9574600005,PR/GJ/RAJKOT/RAJKOT/Others/CAA05727/160719,Rajkot,16-07-2019
1006,NEPTUNE OBELISK,NEPTUNE INFRASTRUCTURE,"15, PARISHRAM SOCIETY, SUBHANPURA, Vadodara 390023",Commercial,hparmar@neptunerealty.in,7069034506,PR/GJ/VADODARA/VADODARA/Vadodara Municipal Corporation/CAA05657/A1C/060524/300925,Vadodara,05-07-2019
1007,SUN SOUTH STREET,SUN DIVINE CORPORATION,"Sun Builders Transition Space, Opp. Satyam Corporate Square B/h. Rajpath Club, Sindhu Bhavan Road, Bodakdev Ahmedabad 380059",Commercial,rera.sundivinecorporation@gmail.com,9978932080,PR/GJ/AHMEDABAD/DASKROI/AUDA/CAA05480/EX1/220121,Ahmedabad,18-05-2019
1008,TIMES GALAXY,SANGAM CORPORATION,"T.P. 44, BLOCK NO. 142/A, TIMES GALAXY, CANAL ROAD, JAHANGIRABAD, Surat 395009",Commercial,timesgalaxycommercialrera@gmail.com,9879309000,PR/GJ/SURAT/SURAT CITY/SUDA/CAA09352/221121,Surat,22-11-2021
1009,Raama Even,RAJ ENTERPRISES,"Raama Even, near Raama Emporio Gotri - Sevasi Main Road, Sevasi, Vadodara -391101 Vadodara 391101",Commercial,raamaeven@gmail.com,8849557899,PR/GJ/VADODARA/VADODARA/Others/CAA05428/140519,Vadodara,14-05-2019
1010,SURYANSH GATEWAY,Sun Buildcon Gujarat LLP,A 501 TIMES SQUARE C G ROAD Ahmedabad 380006,Commercial,info@sunbuildcon.com,9909982220,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05509/A1C/280921,Ahmedabad,06-06-2019
1011,MERIDIAN SQUARE,JATIN MANHARLAL PATEL,PARIMAL CHOWK NANJI MANEKLAL BUNGLOW WAGHAWADI ROAD Bhavnagar 364002,Commercial,jmpinfracon@gmail.com,9825207700,PR/GJ/BHAVNAGAR/BHAVNAGAR/Others/CAA05957/280819,Bhavnagar,28-08-2019
1012,SHIV SQUARE,MAHARSHI ENTERPRISE,"352,Suncity Paradise Near Voshvamitri Township,Manjalpur-vadodara-390011 Vadodara 390011",Commercial,maharshienterprise20@gmail.com,9824408131,PR/GJ/VADODARA/VAGHODIA/Others/CAA06402/281119,Vadodara,28-11-2019
1013,CROSS ROAD MEGA MALL - A,BANSI DEVLOPERS,"6, ROSHNI APARTMENT TALAV GATE Junagadh 362001",Commercial,rera40.crossroadmegamalla@gmail.com,9913544000,PR/GJ/JUNAGADH/JUNAGADH/Others/CAA09015/070921,Junagadh,07-09-2021
1014,CROSS ROAD MEGA MALL - B,BANSI DEVLOPERS,"6, ROSHNI APARTMENT TALAV GATE Junagadh 362001",Commercial,rera41.crossroadmegamallb@gmail.com,9913544000,PR/GJ/JUNAGADH/JUNAGADH/Others/CAA09020/070921,Junagadh,07-09-2021
1015,Neptune Prime,K.-ONE INFRASPACE LLP,14-B Sahjanand Kutir Laghu Udhyog Vasahat Opp. Manenagar Vadodara 390020,Commercial,rpandya@neptunerealty.in,7069034502,PR/GJ/VADODARA/VADODARA/Others/CAA05817/A1C/171221,Vadodara,01-08-2019
1016,SAVVY SWARAAJ HIGH STREET RETAIL ANNEXE,SAVVY SIDDHI REALITY & INFRASTRUCTURE LLP,"B-900, SHAPATH-4, OPP: KARNAVATI CLUB S. G. ROAD, PRAHLADNAGAR Ahmedabad 380015",Commercial,venkat@savvygroup.in,8980012908,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA06161/141019,Ahmedabad,14-10-2019
1017,SIDDHI INDUSTRIAL PARK,SIDDHI CORPORATION,"B-003 ELANZA CREST B/H HOF LIVING, NR SIGMA CORPORATES, SINDHUBHAVAN ROAD Ahmedabad 380059",Commercial,ketan@aarohistarz.com,9099049178,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Others/CAA05662/060719,Ahmedabad,06-07-2019
1018,THE GALLERIA,SHREEJI INFRA,"FP NO 105/A TP 60 BLOCK NO 338 MAHAVIR CHOWK, UMARWADA PUNAGAM SURAT Surat 395010",Commercial,shreejiinfra239@gmail.com,9638000238,PR/GJ/SURAT/SURAT CITY/SUDA/CAA05598/210619,Surat,21-06-2019
1019,Aaryan Workspaces 3,Aaryan Buildinfra LLP,"406, Aaryan Workspaces, St. Xavier's Collage Corner Bus Stand, Opp. Gala Business Center, Hotel Klassic Gold Road, Navrangpura, Ahmedabad 380009",Commercial,aaryanworkspace8@gmail.com,9909970790,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05497/A2C/281221,Ahmedabad,01-06-2019
1020,SYSKA PLAZA,SHAH INFRA,"TP 22, FP 26/4, SYSKA PLAZA, B/S SMC SOFTWARE PARK, BHESTAN Surat 395023",Commercial,mraj_600@yahoo.com,9998600600,PR/GJ/SURAT/SURAT CITY/SUDA/CAA05706/EX1/291022,Surat,12-07-2019
1021,2- Millennium Plaza,Shubh Developers,"M. I. Park, Near M. P. Shah College, Surendranagar, Wadhwan Surendranagar 363030",Commercial,csaarohishah@gmail.com,7778995552,PR/GJ/SURENDRANAGAR/WADHWAN/SUDA/CAA05418/A1C/210620,Surendranagar,10-05-2019
1022,GOKUL PRATHAM,Gokul Lifespaces LLP,"GROUND FLOOR, GOKUL HOUSE 43 SHREEMALI CO.OP. SOC LTD. OPP.SHIKHAR BUILDING NAVRANGPURA AHMEDABAD Ahmedabad 380009",Commercial,pratham.gokul@gmail.com,9427987720,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA06702/290120,Ahmedabad,29-01-2020
1023,EastFace,SAMVAAD KRISH BUILDCON LLP,"501,WESTFACE,NEAR BAGHBAN PARTY PLOT, ZYDUS HOSPITAL ROAD,THALTEJ AHMEDABAD Ahmedabad GJ 380054 IN THALTEJ Ahmedabad 380054",Commercial,saumilpp@gmail.com,9925032575,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05390/A1C/281221,Ahmedabad,06-05-2019
1024,SHAGUN 11,SHREE RAM DEVELOPERS,"PLOT NO 3 SECTOR-11,GANDHINAGAR Gandhinagar 382011",Commercial,shreeramshagun11@gmail.com,9979768005,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/CAA05590/200619,Gandhinagar,20-06-2019
1025,Girnar Medicare,GIRNAR MEDICARE,Near 9 Square Zanzarda Road Junagadh-362001 Junagadh 362001,Commercial,noblehospital51@gmail.com,9409059596,PR/GJ/JUNAGADH/JUNAGADH/Others/CAA05901/160819,Junagadh,16-08-2019
1026,SAI PLAZA,SHREE SAI ENTERPRISE,R.S. NO.:-143 O.P.NO:-13 F.P.NO:-26 PAIKEE SUB PLOT NO:-3 T.P.S. NO:-22 PRIYANKA CHOWKDI BHESTAN SURAT Surat 394210,Commercial,saiplaza.tp22@gmail.com,8488092061,PR/GJ/SURAT/SURAT CITY/SUDA/CAA05808/300719,SURAT,30-07-2019
1027,Supreme Industrial Estate,SHREEHARI BUILDCON,"Supreme Industrial Estate, Nr Zaveri Estate, Opp Safal 1 Industrial Estate, Road No. 8, Kathwada Singrava Road, Kathwada, Ahmedabad Ahmedabad 382430",Commercial,supremeindustrialestate.rera@gmail.com,9662965444,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05864/080819,Ahmedabad,08-08-2019
1028,BINORI B SQUARE 3,BRIXTONE INFRABASE,"TOP FLOOR, SHILP ARON, OPP INDUCTOTHERM, BOPAL Ahmedabad 380058",Commercial,binori3.brixtone@gmail.com,9825661112,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05851/A1C/100221,Ahmedabad,06-08-2019
1029,SHANTAM - 01,SHANTAM DEVELOPERS,"SHANTAM -01, NEAR D-MART, L.B.SHASTRY ROAD , BAPUNAGAR Ahmedabad 380024",Commercial,info.shantamone@gmail.com,9898100065,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA06122/300919,Ahmedabad,30-09-2019
1030,SHRIYAM- 2 INDUSTRIAL PARK,PRASID ENTERPRISE,"6 Crystal Bunglows , Opp Itihas Residency Nikol Naroda Road, Nikol Ahmedabad 382350",Commercial,shriyam990@gmail.com,9725766157,PR/GJ/AHMEDABAD/DASKROI/AUDA/CAA06116/270919,Ahmedabad,27-09-2019
1031,Heritage Empire,Pooja Infrastructure,"Survey No.3635 (old survey no.2336) Opp. R K Party Plot, Kada Char Rasta Mehsana 384315",Commercial,poojainfrastructuregst@gmail.com,9825052711,PR/GJ/MEHSANA/MAHESANA/Others/CAA06192/191019,Mehsana,19-10-2019
1032,H R PRIME,HIRENKUMAR PATEL PROPRIETOR OF H. R. DEVELOPERS,"OPP. MARUTI TWINS, NR KRISHNA ARCADE 80 FEET ROAD ANAND Anand 388001",Commercial,hrprime1234@gmail.com,9825100501,PR/GJ/ANAND/ANAND/Others/CAA06568/040120,Anand,04-01-2020
1033,VINAYAK HUB,VINAYAK DEVELOPERS,vadodara vadodara Vadodara 390021,Commercial,vdevelopers2019@gmail.com,9374141990,PR/GJ/PANCHMAHALS/HALOL/Others/CAA07009/EX1/160523,Panchmahals,18-05-2020
1034,Balaji Icon,Prashant A Paida Proprietor of of Balaji Developer,"Nr. Dena Bank, Vaniyavadi Porbander Porbander-360575 Porbandar 360575",Commercial,balajiicon1@gmail.com,9558002703,PR/GJ/PORBANDAR/PORBANDAR/Others/CAA07341/180820,Porbandar,18-08-2020
1035,SUPER ARCADE,SHRINIVAS ORGANISORS PRIVATE LIMITED,F P NO 23/1 23/5 BHADAJ SUPERCITY ROAD BHADAJ CIRCLE S P RING ROAD BHADAJ Ahmedabad 380060,Commercial,supercity.luxuria2@gmail.com,9426525588,PR/GJ/GANDHINAGAR/KALOL/AUDA/CAA05629/010719,Gandhinagar,01-07-2019
1036,UNIQUE SQUARE,ASHTALAXMI DEVELOPERS,"F.P.NO.89, T.P.NO.26 CAUSE WAY DABHOLI LINK ROAD Surat 395004",Commercial,uniquesquare7@gmail.com,9879581018,PR/GJ/SURAT/SURAT CITY/SUDA/CAA05570/A1C/240221,Surat,17-06-2019
1037,SHUBHAM,SIMANDHAR ENTERPRISE,PLOT NO 99/A-1-1 BESIDE GEN-X HOTEL KALUBHA ROAD BHAVNAGAR Bhavnagar 364001,Commercial,simandhare65@gmail.com,9427752208,PR/GJ/BHAVNAGAR/BHAVNAGAR/Others/CAA05661/EX1/240225/051224,Bhavnagar,06-07-2019
1038,GAMARA CAPITAL,GAMARA CONSTRUCTION CO,"G-1, Gamara Capital, Samanvay Residency, Nr. Auda Garden South Bopal, Ahmedabad Ahmedabad 380058",Commercial,gamaraconstruction66w@gmail.com,9909980943,PR/GJ/AHMEDABAD/DASKROI/AUDA/CAA05970/EX1/140922,Ahmedabad,30-08-2019
1039,AMRELI CITY CENTER,NILA TERMINALS (AMRELI) PRIVATE LIMITED,"FIRST FLOOR, SAMBHAAV HOUSE, OPP. CHIEF JUSTICE'S BUNGLOW BODAKDEV, AHMEDABAD Ahmedabad 380015",Commercial,amrelicitycenter@gmail.com,7777978777,PR/GJ/AMRELI/AMRELI/Others/CAA06437/EX1/141024/291224,Amreli,09-12-2019
1040,SWAGAT HOLIDAYMALL,SWAGAT DEVELOPERS,"307-308, Sarthik Square, Nr. GNFC Info Tower, S. G.Highway, Bodakdev,, Ahmedabad, Gujarat 380054 Ahmedabad 380054",Commercial,swagatdevelopers.rera@gmail.com,9909577755,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/CAA05386/040519,Gandhinagar,04-05-2019
1041,ICONIC SHYAMAL,SHAFALYA INFRALINK LLP,"Survey No. 162/2, Opp. Ahmedabad Art Gallery, Rajpath Club Road, Bodakdev, Ahmedabad Ahmedabad 380060",Commercial,drpatel_hc@yahoo.co.in,9016465658,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05385/040519,Ahmedabad,04-05-2019
1042,MAVDI PLAZA,SUVARNABHUMI DEVELOPERS,"NEAR VIRAT WAY BRIDGE, MAVDI MAIN ROAD,RAJKOT Rajkot 360005",Commercial,mavdirera@gmail.com,9974685555,PR/GJ/RAJKOT/RAJKOT/Others/CAA06304/071119,Rajkot,07-11-2019
1043,ECO COMMERZ,ECOHOMES DEVELOPERS LLP,"ECO COMMERZ, SHOP NO 612-621, OPP. RAJHUNS ZION, G.D.GOENKA CANCAL ROAD, VESU, Surat 395007",Commercial,ecohomesdevelopersllp05@gmail.com,9825425505,PR/GJ/SURAT/SURAT CITY/SUDA/CAA09489/181221,Surat,18-12-2021
1044,PALAK PRIME,PALAK SHREE REALTY LLP,"22/A, Nutan Society, Paldi Ahmedabad 380007",Commercial,palakshreerealty@gmail.com,9825065887,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05645/A1C/111019,Ahmedabad,04-07-2019
1045,INSPIRE BUSINESS PARK,ADANI ESTATE MANAGEMENT PRIVATE LIMITED,"ADANI HOUSE,NR. MITHKHALI SIX ROADS NAVRANGPURA Ahmedabad 380009",Commercial,augusta@adani.com,9099005125,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/CAA05707/120719,Gandhinagar,12-07-2019
1046,EKTA INDUSTRIAL ESTATE,EKTARAJ INFRA PROJECTS LLP,"B/h octroi naka , nana chiloda road , Muthiya , Ahmedabad Ahmedabad 382330",Commercial,ektaindustrialestate@gmail.com,9825016978,PR/GJ/AHMEDABAD/DASKROI/AUDA/CAA05540/120619,Ahmedabad,12-06-2019
1047,SUN GRAVITAS,SUN REALTY,"Sun Builders Group, Nr Saket 3, Sindhu Bhavan Road Bodakdev Ahmedabad 380058",Commercial,sunatmosphere20@gmail.com,9978932051,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05561/150619,Ahmedabad,15-06-2019
1048,THE URBANIA,NEELKANTH INFRA,Shop No 35 Pramukh Arcade Gandhinagar 382421,Commercial,nilkanthinfra2019@gmail.com,9978930435,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/CAA05562/150619,Gandhinagar,15-06-2019
1049,MAHAVEER INDUSTRIAL PARK,SHARDA ORGANISER AND BUILDCON PRIVATE LIMITED,"95,9TH FLOOR,CITY CENTER, NEAR SWASTIK CROSS NAVRANGPURA RAODS,C.G.ROAD, Ahmedabad 380009",Commercial,mahaveerindustrialpark@gmail.com,9825027152,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA06022/110919,Ahmedabad,11-09-2019
1050,ANGEL BIZZ,ANGEL DEVELOPERS,"SHAPAR COMPLEX F 15, FIRST FLOOR NEAR SHIV LABORATORY, VERAVAL(SHAPAR), KOTDASANGANI Rajkot 360024",Commercial,angelbizzrera@gmail.com,9879588338,PR/GJ/RAJKOT/RAJKOT/Others/CAA05911/200819,Rajkot,20-08-2019
1051,Aalps Euphoria,Aalps Associates,"SF 202,SAHAJANAND ARCADE 132 FT RING ROAD NEAR MANAV MANDIR CHAR RASTA Ahmedabad 380052",Commercial,aalpseuphoria@gmail.com,9054285000,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05637/010719,Ahmedabad,01-07-2019
1052,ROONGTA SIGNATURE,SHREE KRISHNA CORPORATION,"Shop No.01 and 02, 4th Floor, Roongta Shopping Center Besides White House, Opp. Nandanvan 2, Vesu Surat 395007",Commercial,roongtasignature2018@gmail.com,9825148542,PR/GJ/SURAT/SURAT CITY/SUDA/CAA08996/070921,Surat,07-09-2021
1053,SHILP SATVED,SHILP SATVED DEVELOPERS,"204/A, SHILP-3, NEAR MANN PARTY PLOT SINDHU BHAVAN ROAD, BODEKDEV, Ahmedabad 380054",Commercial,audit@shilp.co.in,7228847123,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05765/230719,Ahmedabad,23-07-2019
1054,Solaris Business Hub,AARYAN INFRA-BUILD PRIVATE LIMITED,"G-1, Ground Floor, Ambica House, Opp Patel Avenue S G Road Ahmedabad 380054",Commercial,aryangroupacc@gmail.com,9879060461,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05444/150519,Ahmedabad,15-05-2019
1055,Vaibhavlaxmi Shopping,TRUSHARKANTILALPATEL,2/38 Patel Street Bhestan Surat Surat 395023,Commercial,vaibhavlaxmishopping@rediffmail.com,9374504004,PR/GJ/SURAT/CHORASI/SUDA/CAA05830/030819,Surat,03-08-2019
1056,ADARSH SILVER INDUSTRIAL ESTATE,SILVER ENTERPRISE,"FF6 ADARSH COMPLEX, ADARSH-1 INDUSTRIES COMPLEX, OPP MURLIDHAR BRTS,NEAR CHOTALAL NI CHALI, ODHAV, AHMEDABAD Ahmedabad 382415",Commercial,adarshsilverind.rera@gmail.com,9328808191,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05788/240719,Ahmedabad,24-07-2019
1057,Sharanam Solitaire,Sharanam Solitaire LLP,"S.F. 42, Tapovan Society, Nr. Manekbaug Hall, Ambawadi, Ahmedabad Ahmedabad 380015",Commercial,sharanamsolitairellp@gmail.com,9328352035,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA06347/191119,Ahmedabad,19-11-2019
1058,SHILP CORPORATE PARK,MANTHAN BUILDSPACE LLP,"204/A, SHILP-3, NEAR MANN PARTY PLOT SINDHU BHAVAN ROAD, BODEKDEV, Ahmedabad 380054",Commercial,shilp.corporatepark@gmail.com,9924547788,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA06404/291119,Ahmedabad,29-11-2019
1059,RAJVI ICON,RAJVI BUILDCON,"A - 1, DARSHAN VILL SOCIETY, NR. PACHAVATI SOCIETY, GOPAL CHOK, NARODA ROAD, NAVA NARODA, Ahmedabad 382330",Commercial,rajviicon@gmail.com,9825083833,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05705/EX1/090523,Ahmedabad,12-07-2019
1060,CITY CENTER,DRA NARMADA BUSPORT PRIVATE LIMITED,"CITY CENTER, PROJECT DIRECTOR OFFICE NEAR RAILWAY STATION, STATION ROAD, BHARUCH Bharuch 392001",Commercial,dranarmada@gmail.com,9825028778,PR/GJ/BHARUCH/BHARUCH/Others/CAA06027/EX1/270924/290625,Bharuch,12-09-2019
1061,ATHARVA VANIJYA SANKUL,RITESHKUMAR BABABHAI PATEL (PROP. OF AAKAR REALTY),"10, AMIDHARA VIVEKANAND COLONY, NADIAD ROAD Anand 388001",Commercial,atharvavanijyasankul001@gmail.com,9727751325,PR/GJ/ANAND/ANAND/Others/CAA07405/010920,Anand,01-09-2020
1062,SHREE KRISHNA AC MALL,ESSKAAY CORPORATION,"SHOP NO.305/306 ,JAY SAGAR COMPLEX , BEHIND SUB-JAIL , KHATOTARA SURAT Surat 395002",Commercial,shreekrishnaacmall1@gmail.com,9327924785,PR/GJ/SURAT/SURAT CITY/SUDA/CAA05886/EX1/120522,Surat,14-08-2019
1063,ELEPHANTA BUSINESS HUB,SHIVAM ENTERPRISE,"146/B, T.P.-51, Shivalik Hights, Opp. Haridarshan Society, Dabholi , Katargam, Surat-395004. Surat 395004",Commercial,elephantabusinesshub@gmail.com,9879507267,PR/GJ/SURAT/SURAT CITY/SUDA/CAA06392/281119,Surat,28-11-2019
1064,NTT- 2,SHIV POOJA DEVELOPERS,"402, Shiv Pooja Shopping Centre City Light Road, Surat 395007",Commercial,newtt2market@gmail.com,9825138788,PR/GJ/SURAT/SURAT CITY/SUDA/CAA06537/A1C/281220,Surat,31-12-2019
1065,D B COMPLEX,D B COMPLEX,10 RIDDHI SIDDHI COMPLEX KIM ROAD MANDVI Surat 394160,Commercial,complexdb123@gmail.com,9913631390,PR/GJ/SURAT/MANDVI/Others/CAA09621/311221,Surat,31-12-2021
1066,Emporio Textile Hub,AADESHWAR ENTERPRISE,"PLOT NO. 1245, WARD NO .04, NEAR SURAJ CINEMA, BEGAMPURA Surat 395003",Commercial,adeshwarenterprise121@gmail.com,9824108263,PR/GJ/SURAT/SURAT CITY/SUDA/CAA08438/A1C/080523,Surat,10-05-2021
1067,Ashwamegh Elegance-3,Lalan Properties,"505, Ashwamegh Elegance-2, Nr.Ambawadi Circle, Ambawadi Ahmedabad 380006",Commercial,kvparikh99@gmail.com,9426062064,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA05624/A1C/100220,Ahmedabad,28-06-2019
1068,MEDI PLUS,PAN ENTERPRISE,"9 BY 3, NA, SUR, NR. ARSHAD PARK, OPP AMBER TOWER SARKHEJ, AHMEDABAD Ahmedabad 382210",Commercial,panenterprise27@gmail.com,9099078886,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA07090/030620,Ahmedabad,03-06-2020
1069,Solitaire,SUNSHINE DEVELOPERS,"403-A Shivalik Corporate Park, Behind D' mart Satellite, Ahmedabad Ahmedabad 380015",Commercial,sunshine.rera@gmail.com,9979867595,PR/GJ/KHEDA/NADIAD/Others/CAA05893/140819,Kheda,14-08-2019
1070,THE LENORA,NAVPAD DEVELOPERS,"103-104, GOPINATH CHAMBER, FIRST FLOOR, DALGIYA SHERI, MAHIDHARPURA, SURAT Surat 395003",Commercial,navpad.developers733@gmail.com,9327364000,PR/GJ/SURAT/SURAT CITY/SUDA/CAA07128/120620,Surat,12-06-2020
1071,NIDHI TEXTILE MARKET,NTM Associates LLP,"SURVEY NO.59/1-2, BLOCK.87/3, NIDHI TEXTILE MARKET, PARVAT, SURAT Surat 395010",Commercial,nidhitextile12345@gmail.com,9328216087,PR/GJ/SURAT/SURAT CITY/Surat Municipal Corporation/CAA08350/A1C/110924/311225,Surat,22-04-2021
1072,BIJAL BUSINESS CENTRE,TIRTH INFRACON,"BIJAL BUSINESS CENTRE, B/H RADHEY BUSINESS PARK OPP. SHYAM ICON, NR. ASLALI CIRCLE Ahmedabad 382427",Commercial,tirthinfracon@gmail.com,9909905692,PR/GJ/AHMEDABAD/DASKROI/AUDA/CAA05909/A1C/261221,Ahmedabad,19-08-2019
