XID,Configuration,List Item,Price,Area
R273263,"3 BHK Apartment
1.95 Cr - 2.07 Cr",1110 SQ.FT,₹ 2.03 Cr,Carpet Area: 1110 sq.ft
R273263,"3 BHK Apartment
1.95 Cr - 2.07 Cr",1131 SQ.FT,₹ 2.07 Cr,Carpet Area: 1131 sq.ft
R373606,"Plot
19.64 L - 46 L",1235 SQ.FT,₹ 19.64 L,Plot Area: 1235 sq.ft
R373606,"Plot
19.64 L - 46 L",1504 SQ.FT,₹ 23.92 L,Plot Area: 1504 sq.ft
R373606,"Plot
19.64 L - 46 L",1518 SQ.FT,₹ 24.13 L,Plot Area: 1518 sq.ft
R373606,"Plot
19.64 L - 46 L",1535 SQ.FT,₹ 24.4 L,Plot Area: 1535 sq.ft
R373606,"Plot
19.64 L - 46 L",1550 SQ.FT,₹ 24.65 L,Plot Area: 1550 sq.ft
R373606,"Plot
19.64 L - 46 L",1584 SQ.FT,₹ 25.18 L,Plot Area: 1584 sq.ft
R373606,"Plot
19.64 L - 46 L",1593 SQ.FT,₹ 25.33 L,Plot Area: 1593 sq.ft
R373606,"Plot
19.64 L - 46 L",1612 SQ.FT,₹ 25.63 L,Plot Area: 1612 sq.ft
R373606,"Plot
19.64 L - 46 L",1615 SQ.FT,₹ 25.67 L,Plot Area: 1615 sq.ft
R373606,"Plot
19.64 L - 46 L",1627 SQ.FT,₹ 25.86 L,Plot Area: 1627 sq.ft
R373606,"Plot
19.64 L - 46 L",1638 SQ.FT,₹ 26.04 L,Plot Area: 1638 sq.ft
R373606,"Plot
19.64 L - 46 L",1686 SQ.FT,₹ 26.8 L,Plot Area: 1686 sq.ft
R373606,"Plot
19.64 L - 46 L",1814 SQ.FT,₹ 28.84 L,Plot Area: 1814 sq.ft
R373606,"Plot
19.64 L - 46 L",1903 SQ.FT,₹ 30.27 L,Plot Area: 1903 sq.ft
R373606,"Plot
19.64 L - 46 L",1938 SQ.FT,₹ 30.81 L,Plot Area: 1938 sq.ft
R373606,"Plot
19.64 L - 46 L",2160 SQ.FT,₹ 34.35 L,Plot Area: 2160 sq.ft
R373606,"Plot
19.64 L - 46 L",2174 SQ.FT,₹ 34.57 L,Plot Area: 2174 sq.ft
R373606,"Plot
19.64 L - 46 L",2245 SQ.FT,₹ 35.69 L,Plot Area: 2245 sq.ft
R373606,"Plot
19.64 L - 46 L",2333 SQ.FT,₹ 37.09 L,Plot Area: 2333 sq.ft
R373606,"Plot
19.64 L - 46 L",2893 SQ.FT,₹ 46.0 L,Plot Area: 2893 sq.ft
R272501,1 BHK Apartment,475 SQ.FT,₹ 42.26 L,Carpet Area: 475 sq.ft
R272501,1 BHK Apartment,477 SQ.FT,₹ 42.43 L,Carpet Area: 477 sq.ft
R272501,1 BHK Apartment,527 SQ.FT,₹ 46.88 L,Carpet Area: 527 sq.ft
R272501,1 BHK Apartment,530 SQ.FT,Price on Request,Carpet Area: 530 sq.ft
R272501,2 BHK Apartment,579 SQ.FT,₹ 51.51 L,Carpet Area: 579 sq.ft
R272501,2 BHK Apartment,580 SQ.FT,Price on Request,Carpet Area: 580 sq.ft
R272501,2 BHK Apartment,629 SQ.FT,₹ 55.96 L,Carpet Area: 629 sq.ft
R272501,2 BHK Apartment,631 SQ.FT,₹ 56.13 L,Carpet Area: 631 sq.ft
R272501,2 BHK Apartment,633 SQ.FT,₹ 56.31 L,Carpet Area: 633 sq.ft
R293913,"Plot
29.7 L - 39.6 L",900 SQ.FT,₹ 29.7 L,Super Builtup Area: 900 sq.ft
R293913,"Plot
29.7 L - 39.6 L",1200 SQ.FT,₹ 39.6 L,Super Builtup Area: 1200 sq.ft
R293913,"3 BHK Villa
44.55 L - 54.45 L",1350 SQ.FT,₹ 44.55 L,Super Builtup Area: 1350 sq.ft
R293913,"3 BHK Villa
44.55 L - 54.45 L",1650 SQ.FT,₹ 54.45 L,Super Builtup Area: 1650 sq.ft
R272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",2763 SQ.FT,₹ 5.32 Cr,Builtup Area: 2763 sq.ft
R272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",2765 SQ.FT,₹ 5.32 Cr,Builtup Area: 2765 sq.ft
R272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",2780 SQ.FT,₹ 5.35 Cr,Builtup Area: 2780 sq.ft
R272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",2805 SQ.FT,₹ 5.4 Cr,Builtup Area: 2805 sq.ft
R272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",3047 SQ.FT,₹ 5.86 Cr,Builtup Area: 3047 sq.ft
R272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",3103 SQ.FT,₹ 5.97 Cr,Builtup Area: 3103 sq.ft
R272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",3136 SQ.FT,₹ 6.03 Cr,Builtup Area: 3136 sq.ft
R272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",3192 SQ.FT,₹ 6.14 Cr,Builtup Area: 3192 sq.ft
R272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",3338 SQ.FT,₹ 6.42 Cr,Builtup Area: 3338 sq.ft
R272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",3485 SQ.FT,₹ 6.7 Cr,Builtup Area: 3485 sq.ft
R272463,"3.5 BHK Apartment
6.02 Cr",3129 SQ.FT,₹ 6.02 Cr,Builtup Area: 3129 sq.ft
R272463,"4 BHK Apartment
6.2 Cr - 7.94 Cr",3225 SQ.FT,₹ 6.2 Cr,Builtup Area: 3225 sq.ft
R272463,"4 BHK Apartment
6.2 Cr - 7.94 Cr",4128 SQ.FT,₹ 7.94 Cr,Builtup Area: 4128 sq.ft
R272463,"4.5 BHK Apartment
7.55 Cr",3925 SQ.FT,₹ 7.55 Cr,Builtup Area: 3925 sq.ft
R272463,"5 BHK Penthouse
14.94 Cr",7765 SQ.FT,₹ 14.94 Cr,Builtup Area: 7765 sq.ft
R381385,"2 BHK Apartment
93.75 L - 98.25 L",1250 SQ.FT,₹ 93.75 L,Super Builtup Area: 1250 sq.ft
R381385,"2 BHK Apartment
93.75 L - 98.25 L",1310 SQ.FT,₹ 98.25 L,Super Builtup Area: 1310 sq.ft
R381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",1610 SQ.FT,₹ 1.21 Cr,Super Builtup Area: 1610 sq.ft
R381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",1760 SQ.FT,₹ 1.32 Cr,Super Builtup Area: 1760 sq.ft
R381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",1920 SQ.FT,₹ 1.44 Cr,Super Builtup Area: 1920 sq.ft
R381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2019 SQ.FT,₹ 1.51 Cr,Super Builtup Area: 2019 sq.ft
R381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2020 SQ.FT,₹ 1.52 Cr,Super Builtup Area: 2020 sq.ft
R381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2100 SQ.FT,₹ 1.58 Cr,Super Builtup Area: 2100 sq.ft
R381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2110 SQ.FT,₹ 1.58 Cr,Super Builtup Area: 2110 sq.ft
R381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2150 SQ.FT,₹ 1.61 Cr,Super Builtup Area: 2150 sq.ft
R381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2170 SQ.FT,₹ 1.63 Cr,Super Builtup Area: 2170 sq.ft
R381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2190 SQ.FT,₹ 1.64 Cr,Super Builtup Area: 2190 sq.ft
R381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2220 SQ.FT,₹ 1.67 Cr,Super Builtup Area: 2220 sq.ft
R381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2450 SQ.FT,₹ 1.84 Cr,Super Builtup Area: 2450 sq.ft
R381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2550 SQ.FT,₹ 1.91 Cr,Super Builtup Area: 2550 sq.ft
R381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2600 SQ.FT,₹ 1.95 Cr,Super Builtup Area: 2600 sq.ft
R381385,"4 BHK Apartment
2.27 Cr - 2.5 Cr",3030 SQ.FT,₹ 2.27 Cr,Super Builtup Area: 3030 sq.ft
R381385,"4 BHK Apartment
2.27 Cr - 2.5 Cr",3330 SQ.FT,₹ 2.5 Cr,Super Builtup Area: 3330 sq.ft
R317289,"Plot
58.35 L - 88.71 L",1776 SQ.FT,"₹ 58.35 L
i",Carpet Area: 1776 sq.ft
R317289,"Plot
58.35 L - 88.71 L",1788 SQ.FT,"₹ 58.42 L
i",Carpet Area: 1788 sq.ft
R317289,"Plot
58.35 L - 88.71 L",1779 SQ.FT,"₹ 58.45 L
i",Carpet Area: 1779 sq.ft
R317289,"Plot
58.35 L - 88.71 L",1787 SQ.FT,"₹ 88.71 L
i",Carpet Area: 1787 sq.ft
R317289,"3 BHK Villa
1.23 Cr",1700 SQ.FT,"₹ 1.23 Cr
i",Carpet Area: 1700 sq.ft
R317289,"4 BHK Villa
1.7 Cr",2300 SQ.FT,"₹ 1.7 Cr
i",Carpet Area: 2300 sq.ft
R434390,"Plot
3 L - 30 L",1000 SQ.FT,₹ 3.0 L,Plot Area: 1000 sq.ft
R434390,"Plot
3 L - 30 L",2000 SQ.FT,₹ 6.0 L,Plot Area: 2000 sq.ft
R434390,"Plot
3 L - 30 L",3000 SQ.FT,₹ 9.0 L,Plot Area: 3000 sq.ft
R434390,"Plot
3 L - 30 L",5000 SQ.FT,₹ 15.0 L,Plot Area: 5000 sq.ft
R434390,"Plot
3 L - 30 L",10000 SQ.FT,₹ 30.0 L,Plot Area: 10000 sq.ft
R17364,"2 BHK Apartment
53.99 L - 67.36 L",557 SQ.FT,"₹ 53.99 L
i",Carpet Area: 557 sq.ft
R17364,"2 BHK Apartment
53.99 L - 67.36 L",564 SQ.FT,"₹ 56.02 L
i",Carpet Area: 564 sq.ft
R17364,"2 BHK Apartment
53.99 L - 67.36 L",553 SQ.FT,"₹ 67.36 L
i",Carpet Area: 553 sq.ft
R1146,"2 BHK Apartment
65.39 L - 83.13 L",885 SQ.FT,₹ 65.39 L,Builtup Area: 885 sq.ft
R1146,"2 BHK Apartment
65.39 L - 83.13 L",1125 SQ.FT,₹ 83.13 L,Builtup Area: 1125 sq.ft
R1146,"2.5 BHK Apartment
71.67 L - 94.95 L",970 SQ.FT,₹ 71.67 L,Builtup Area: 970 sq.ft
R1146,"2.5 BHK Apartment
71.67 L - 94.95 L",1285 SQ.FT,₹ 94.95 L,Builtup Area: 1285 sq.ft
R1146,"3 BHK Apartment
86.45 L - 1.18 Cr",1170 SQ.FT,₹ 86.45 L,Builtup Area: 1170 sq.ft
R1146,"3 BHK Apartment
86.45 L - 1.18 Cr",1520 SQ.FT,₹ 1.12 Cr,Builtup Area: 1520 sq.ft
R1146,"3 BHK Apartment
86.45 L - 1.18 Cr",1600 SQ.FT,₹ 1.18 Cr,Builtup Area: 1600 sq.ft
R1146,"4 BHK Apartment
1.57 Cr",2125 SQ.FT,₹ 1.57 Cr,Builtup Area: 2125 sq.ft
R268287,"Studio Apartment
55 L - 65.63 L",238 SQ.FT,"₹ 55.0 L
i",Carpet Area: 238 sq.ft
R268287,"Studio Apartment
55 L - 65.63 L",239 SQ.FT,"₹ 55.43 L
i",Carpet Area: 239 sq.ft
R268287,"Studio Apartment
55 L - 65.63 L",283 SQ.FT,"₹ 65.63 L
i",Carpet Area: 283 sq.ft
R368291,"2 BHK Apartment
2.45 Cr - 2.93 Cr",1125 SQ.FT,₹ 2.45 Cr,Carpet Area: 1125 sq.ft
R368291,"2 BHK Apartment
2.45 Cr - 2.93 Cr",1132 SQ.FT,₹ 2.47 Cr,Carpet Area: 1132 sq.ft
R368291,"2 BHK Apartment
2.45 Cr - 2.93 Cr",1139 SQ.FT,₹ 2.48 Cr,Carpet Area: 1139 sq.ft
R368291,"2 BHK Apartment
2.45 Cr - 2.93 Cr",1346 SQ.FT,₹ 2.93 Cr,Carpet Area: 1346 sq.ft
R368291,"3 BHK Apartment
3.52 Cr - 3.54 Cr",1614 SQ.FT,₹ 3.52 Cr,Carpet Area: 1614 sq.ft
R368291,"3 BHK Apartment
3.52 Cr - 3.54 Cr",1626 SQ.FT,₹ 3.54 Cr,Carpet Area: 1626 sq.ft
R378471,3 BHK Apartment,861 SQ.FT,Price on Request,Carpet Area: 861 sq.ft
R378471,3 BHK Apartment,863 SQ.FT,₹ 87.55 L,Carpet Area: 863 sq.ft
R378471,3 BHK Apartment,867 SQ.FT,Price on Request,Carpet Area: 867 sq.ft
R378471,3 BHK Apartment,868 SQ.FT,₹ 88.0 L,Carpet Area: 868 sq.ft
R222359,"2 BHK Apartment
1.2 Cr",750 SQ.FT,"₹ 1.2 Cr
i",Carpet Area: 750 sq.ft
R222359,"3 BHK Apartment
2.2 Cr",1400 SQ.FT,"₹ 2.2 Cr
i",Carpet Area: 1400 sq.ft
R376664,"1 BHK Apartment
1.1 Cr - 1.33 Cr",366 SQ.FT,₹ 1.1 Cr,Carpet Area: 366 sq.ft
R376664,"1 BHK Apartment
1.1 Cr - 1.33 Cr",387 SQ.FT,₹ 1.17 Cr,Carpet Area: 387 sq.ft
R376664,"1 BHK Apartment
1.1 Cr - 1.33 Cr",387 SQ.FT,₹ 1.17 Cr,Carpet Area: 387 sq.ft
R376664,"1 BHK Apartment
1.1 Cr - 1.33 Cr",440 SQ.FT,₹ 1.33 Cr,Carpet Area: 440 sq.ft
R376664,"1 BHK Apartment
1.1 Cr - 1.33 Cr",440 SQ.FT,₹ 1.33 Cr,Carpet Area: 440 sq.ft
R376664,"1 BHK Apartment
1.1 Cr - 1.33 Cr",441 SQ.FT,₹ 1.33 Cr,Carpet Area: 441 sq.ft
R376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",556 SQ.FT,₹ 1.68 Cr,Carpet Area: 556 sq.ft
R376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",557 SQ.FT,₹ 1.68 Cr,Carpet Area: 557 sq.ft
R376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",576 SQ.FT,₹ 1.74 Cr,Carpet Area: 576 sq.ft
R376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",577 SQ.FT,₹ 1.74 Cr,Carpet Area: 577 sq.ft
R376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",630 SQ.FT,₹ 1.9 Cr,Carpet Area: 630 sq.ft
R376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",631 SQ.FT,₹ 1.91 Cr,Carpet Area: 631 sq.ft
R376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",631 SQ.FT,₹ 1.91 Cr,Carpet Area: 631 sq.ft
R376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",647 SQ.FT,₹ 1.95 Cr,Carpet Area: 647 sq.ft
R376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",647 SQ.FT,₹ 1.95 Cr,Carpet Area: 647 sq.ft
R376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",647 SQ.FT,₹ 1.95 Cr,Carpet Area: 647 sq.ft
R376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",679 SQ.FT,₹ 2.05 Cr,Carpet Area: 679 sq.ft
R376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",687 SQ.FT,₹ 2.07 Cr,Carpet Area: 687 sq.ft
R376664,"3 BHK Apartment
2.43 Cr - 2.62 Cr",805 SQ.FT,₹ 2.43 Cr,Carpet Area: 805 sq.ft
R376664,"3 BHK Apartment
2.43 Cr - 2.62 Cr",807 SQ.FT,₹ 2.44 Cr,Carpet Area: 807 sq.ft
R376664,"3 BHK Apartment
2.43 Cr - 2.62 Cr",867 SQ.FT,₹ 2.62 Cr,Carpet Area: 867 sq.ft
R1502,"4 BHK Apartment
2.97 Cr",1610 SQ.FT,"₹ 2.97 Cr
i",Carpet Area: 1610 sq.ft
R367959,"1 BHK Apartment
18.99 L",525 SQ.FT,₹ 18.99 L,Builtup Area: 525 sq.ft
R367959,"2 BHK Apartment
29.99 L",760 SQ.FT,₹ 29.99 L,Builtup Area: 760 sq.ft
R28064,"2 BHK Apartment
1.17 Cr - 1.36 Cr",1279 SQ.FT,₹ 1.17 Cr,Builtup Area: 1279 sq.ft
R28064,"2 BHK Apartment
1.17 Cr - 1.36 Cr",1389 SQ.FT,₹ 1.27 Cr,Builtup Area: 1389 sq.ft
R28064,"2 BHK Apartment
1.17 Cr - 1.36 Cr",1403 SQ.FT,₹ 1.28 Cr,Builtup Area: 1403 sq.ft
R28064,"2 BHK Apartment
1.17 Cr - 1.36 Cr",1483 SQ.FT,₹ 1.36 Cr,Builtup Area: 1483 sq.ft
R28064,"2 BHK Apartment
1.17 Cr - 1.36 Cr",1484 SQ.FT,₹ 1.36 Cr,Builtup Area: 1484 sq.ft
R28064,2.5 BHK Apartment,1520 SQ.FT,Price on Request,Builtup Area: 1520 sq.ft
R28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1761 SQ.FT,₹ 1.61 Cr,Builtup Area: 1761 sq.ft
R28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1773 SQ.FT,₹ 1.62 Cr,Builtup Area: 1773 sq.ft
R28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1798 SQ.FT,₹ 1.65 Cr,Builtup Area: 1798 sq.ft
R28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1811 SQ.FT,₹ 1.66 Cr,Builtup Area: 1811 sq.ft
R28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1816 SQ.FT,₹ 1.66 Cr,Builtup Area: 1816 sq.ft
R28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1858 SQ.FT,₹ 1.7 Cr,Builtup Area: 1858 sq.ft
R28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1865 SQ.FT,₹ 1.71 Cr,Builtup Area: 1865 sq.ft
R28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1917 SQ.FT,₹ 1.76 Cr,Builtup Area: 1917 sq.ft
R28064,"3.5 BHK Apartment
2.22 Cr - 2.31 Cr",2423 SQ.FT,₹ 2.22 Cr,Builtup Area: 2423 sq.ft
R28064,"3.5 BHK Apartment
2.22 Cr - 2.31 Cr",2526 SQ.FT,₹ 2.31 Cr,Builtup Area: 2526 sq.ft
R96170,"3 BHK Apartment
88.2 L - 1.05 Cr",1680 SQ.FT,₹ 88.2 L,Super Builtup Area: 1680 sq.ft
R96170,"3 BHK Apartment
88.2 L - 1.05 Cr",2000 SQ.FT,₹ 1.05 Cr,Super Builtup Area: 2000 sq.ft
R138147,"2 BHK Apartment
1.22 Cr",1280 SQ.FT,₹ 1.22 Cr,Builtup Area: 1280 sq.ft
R138147,"3 BHK Apartment
1.24 Cr - 1.81 Cr",1295 SQ.FT,₹ 1.24 Cr,Builtup Area: 1295 sq.ft
R138147,"3 BHK Apartment
1.24 Cr - 1.81 Cr",1395 SQ.FT,₹ 1.33 Cr,Builtup Area: 1395 sq.ft
R138147,"3 BHK Apartment
1.24 Cr - 1.81 Cr",1650 SQ.FT,₹ 1.58 Cr,Builtup Area: 1650 sq.ft
R138147,"3 BHK Apartment
1.24 Cr - 1.81 Cr",1895 SQ.FT,₹ 1.81 Cr,Builtup Area: 1895 sq.ft
R138147,"4 BHK Apartment
2.15 Cr",2250 SQ.FT,₹ 2.15 Cr,Builtup Area: 2250 sq.ft
R354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1065 SQ.FT,₹ 78.84 L,Super Builtup Area: 1065 sq.ft
R354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1170 SQ.FT,₹ 86.61 L,Super Builtup Area: 1170 sq.ft
R354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1175 SQ.FT,₹ 86.98 L,Super Builtup Area: 1175 sq.ft
R354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1190 SQ.FT,₹ 88.06 L,Super Builtup Area: 1190 sq.ft
R354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1230 SQ.FT,₹ 91.05 L,Super Builtup Area: 1230 sq.ft
R354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1245 SQ.FT,₹ 92.17 L,Super Builtup Area: 1245 sq.ft
R354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1250 SQ.FT,₹ 92.53 L,Super Builtup Area: 1250 sq.ft
R354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1256 SQ.FT,₹ 92.91 L,Super Builtup Area: 1256 sq.ft
R354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1553 SQ.FT,₹ 1.15 Cr,Super Builtup Area: 1553 sq.ft
R354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1794 SQ.FT,₹ 1.33 Cr,Super Builtup Area: 1794 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1386 SQ.FT,₹ 1.03 Cr,Super Builtup Area: 1386 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1476 SQ.FT,₹ 1.09 Cr,Super Builtup Area: 1476 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1496 SQ.FT,₹ 1.11 Cr,Super Builtup Area: 1496 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1646 SQ.FT,₹ 1.22 Cr,Super Builtup Area: 1646 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1651 SQ.FT,₹ 1.22 Cr,Super Builtup Area: 1651 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1676 SQ.FT,₹ 1.24 Cr,Super Builtup Area: 1676 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1701 SQ.FT,₹ 1.26 Cr,Super Builtup Area: 1701 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1706 SQ.FT,₹ 1.26 Cr,Super Builtup Area: 1706 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1726 SQ.FT,₹ 1.28 Cr,Super Builtup Area: 1726 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1791 SQ.FT,₹ 1.33 Cr,Super Builtup Area: 1791 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1816 SQ.FT,₹ 1.34 Cr,Super Builtup Area: 1816 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1821 SQ.FT,₹ 1.35 Cr,Super Builtup Area: 1821 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1831 SQ.FT,₹ 1.35 Cr,Super Builtup Area: 1831 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1856 SQ.FT,₹ 1.37 Cr,Super Builtup Area: 1856 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1881 SQ.FT,₹ 1.39 Cr,Super Builtup Area: 1881 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1916 SQ.FT,₹ 1.42 Cr,Super Builtup Area: 1916 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1931 SQ.FT,₹ 1.43 Cr,Super Builtup Area: 1931 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1936 SQ.FT,₹ 1.43 Cr,Super Builtup Area: 1936 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1937 SQ.FT,₹ 1.43 Cr,Super Builtup Area: 1937 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1946 SQ.FT,₹ 1.44 Cr,Super Builtup Area: 1946 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1951 SQ.FT,₹ 1.44 Cr,Super Builtup Area: 1951 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1991 SQ.FT,₹ 1.47 Cr,Super Builtup Area: 1991 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1996 SQ.FT,₹ 1.48 Cr,Super Builtup Area: 1996 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",2016 SQ.FT,₹ 1.49 Cr,Super Builtup Area: 2016 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",2021 SQ.FT,₹ 1.5 Cr,Super Builtup Area: 2021 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",2026 SQ.FT,₹ 1.5 Cr,Super Builtup Area: 2026 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",2196 SQ.FT,₹ 1.62 Cr,Super Builtup Area: 2196 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",2241 SQ.FT,₹ 1.66 Cr,Super Builtup Area: 2241 sq.ft
R354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",2251 SQ.FT,₹ 1.67 Cr,Super Builtup Area: 2251 sq.ft
R50478,"2 BHK Apartment
67.83 L",1080 SQ.FT,₹ 67.83 L,Builtup Area: 1080 sq.ft
R50478,"2.5 BHK Apartment
76.94 L",1225 SQ.FT,₹ 76.94 L,Builtup Area: 1225 sq.ft
R50478,"3 BHK Apartment
91.07 L - 1.1 Cr",1450 SQ.FT,₹ 91.07 L,Builtup Area: 1450 sq.ft
R50478,"3 BHK Apartment
91.07 L - 1.1 Cr",1750 SQ.FT,₹ 1.1 Cr,Builtup Area: 1750 sq.ft
R171867,"2 BHK Apartment
43.17 L - 49.22 L",540 SQ.FT,₹ 43.17 L,Carpet Area: 540 sq.ft
R171867,"2 BHK Apartment
43.17 L - 49.22 L",615 SQ.FT,₹ 49.22 L,Carpet Area: 615 sq.ft
R171867,"3 BHK Apartment
58 L",725 SQ.FT,₹ 58.0 L,Carpet Area: 725 sq.ft
R13570,"1 BHK Apartment
66.94 L - 69.47 L",530 SQ.FT,₹ 66.94 L,Builtup Area: 530 sq.ft
R13570,"1 BHK Apartment
66.94 L - 69.47 L",550 SQ.FT,₹ 69.47 L,Builtup Area: 550 sq.ft
R13570,"2 BHK Apartment
1.45 Cr - 1.58 Cr",1150 SQ.FT,₹ 1.45 Cr,Builtup Area: 1150 sq.ft
R13570,"2 BHK Apartment
1.45 Cr - 1.58 Cr",1250 SQ.FT,₹ 1.58 Cr,Builtup Area: 1250 sq.ft
R13570,"3 BHK Apartment
1.72 Cr - 2.08 Cr",1360 SQ.FT,₹ 1.72 Cr,Builtup Area: 1360 sq.ft
R13570,"3 BHK Apartment
1.72 Cr - 2.08 Cr",1650 SQ.FT,₹ 2.08 Cr,Builtup Area: 1650 sq.ft
R65232,"2 BHK Apartment
50.66 L - 60.25 L",845 SQ.FT,₹ 50.66 L,Builtup Area: 845 sq.ft
R65232,"2 BHK Apartment
50.66 L - 60.25 L",1005 SQ.FT,₹ 60.25 L,Builtup Area: 1005 sq.ft
R65232,"2.5 BHK Apartment
68.94 L",1150 SQ.FT,₹ 68.94 L,Builtup Area: 1150 sq.ft
R65232,"3 BHK Apartment
59.65 L - 95.62 L",995 SQ.FT,₹ 59.65 L,Builtup Area: 995 sq.ft
R65232,"3 BHK Apartment
59.65 L - 95.62 L",1255 SQ.FT,₹ 75.24 L,Builtup Area: 1255 sq.ft
R65232,"3 BHK Apartment
59.65 L - 95.62 L",1360 SQ.FT,₹ 81.53 L,Builtup Area: 1360 sq.ft
