XID,Configuration,List Item,Price,Area
R35130,"4 BHK Apartment
7.98 Cr - 9.8 Cr",4000 SQ.FT,₹ 7.98 Cr,Builtup Area: 4000 sq.ft
R35130,"4 BHK Apartment
7.98 Cr - 9.8 Cr",4910 SQ.FT,₹ 9.8 Cr,Builtup Area: 4910 sq.ft
R35278,"3 BHK Apartment
12.74 Cr - 27.07 Cr",2336 SQ.FT,₹ 12.74 Cr,Super Builtup Area: 2336 sq.ft
R35278,"3 BHK Apartment
12.74 Cr - 27.07 Cr",2400 SQ.FT,₹ 13.09 Cr,Super Builtup Area: 2400 sq.ft
R35278,"3 BHK Apartment
12.74 Cr - 27.07 Cr",2411 SQ.FT,₹ 13.15 Cr,Super Builtup Area: 2411 sq.ft
R35278,"3 BHK Apartment
12.74 Cr - 27.07 Cr",2422 SQ.FT,₹ 13.21 Cr,Super Builtup Area: 2422 sq.ft
R35278,"3 BHK Apartment
12.74 Cr - 27.07 Cr",2427 SQ.FT,₹ 13.24 Cr,Super Builtup Area: 2427 sq.ft
R35278,"3 BHK Apartment
12.74 Cr - 27.07 Cr",2454 SQ.FT,₹ 13.39 Cr,Super Builtup Area: 2454 sq.ft
R35278,"3 BHK Apartment
12.74 Cr - 27.07 Cr",4857 SQ.FT,₹ 26.49 Cr,Super Builtup Area: 4857 sq.ft
R35278,"3 BHK Apartment
12.74 Cr - 27.07 Cr",4962 SQ.FT,₹ 27.07 Cr,Super Builtup Area: 4962 sq.ft
R35278,"4 BHK Apartment
21.29 Cr - 30 Cr",3904 SQ.FT,₹ 21.29 Cr,Super Builtup Area: 3904 sq.ft
R35278,"4 BHK Apartment
21.29 Cr - 30 Cr",4166 SQ.FT,₹ 22.72 Cr,Super Builtup Area: 4166 sq.ft
R35278,"4 BHK Apartment
21.29 Cr - 30 Cr",4349 SQ.FT,₹ 23.72 Cr,Super Builtup Area: 4349 sq.ft
R35278,"4 BHK Apartment
21.29 Cr - 30 Cr",5425 SQ.FT,₹ 29.59 Cr,Super Builtup Area: 5425 sq.ft
R35278,"4 BHK Apartment
21.29 Cr - 30 Cr",5473 SQ.FT,₹ 29.85 Cr,Super Builtup Area: 5473 sq.ft
R35278,"4 BHK Apartment
21.29 Cr - 30 Cr",5490 SQ.FT,₹ 29.94 Cr,Super Builtup Area: 5490 sq.ft
R35278,"4 BHK Apartment
21.29 Cr - 30 Cr",5500 SQ.FT,₹ 30.0 Cr,Super Builtup Area: 5500 sq.ft
R35278,5 BHK Villa,6814 SQ.FT,Price on Request,Super Builtup Area: 6814 sq.ft
R35278,5 BHK Villa,6878 SQ.FT,Price on Request,Super Builtup Area: 6878 sq.ft
R35278,5 BHK Villa,6900 SQ.FT,Price on Request,Super Builtup Area: 6900 sq.ft
R35278,"5 BHK Apartment
38.26 Cr - 40.91 Cr",7015 SQ.FT,₹ 38.26 Cr,Super Builtup Area: 7015 sq.ft
R35278,"5 BHK Apartment
38.26 Cr - 40.91 Cr",7049 SQ.FT,₹ 38.45 Cr,Super Builtup Area: 7049 sq.ft
R35278,"5 BHK Apartment
38.26 Cr - 40.91 Cr",7220 SQ.FT,₹ 39.38 Cr,Super Builtup Area: 7220 sq.ft
R35278,"5 BHK Apartment
38.26 Cr - 40.91 Cr",7251 SQ.FT,₹ 39.55 Cr,Super Builtup Area: 7251 sq.ft
R35278,"5 BHK Apartment
38.26 Cr - 40.91 Cr",7254 SQ.FT,₹ 39.57 Cr,Super Builtup Area: 7254 sq.ft
R35278,"5 BHK Apartment
38.26 Cr - 40.91 Cr",7500 SQ.FT,₹ 40.91 Cr,Super Builtup Area: 7500 sq.ft
R35606,"1 BHK Apartment
1.1 Cr - 1.15 Cr",417 SQ.FT,₹ 1.1 Cr,Carpet Area: 417 sq.ft
R35606,"1 BHK Apartment
1.1 Cr - 1.15 Cr",437 SQ.FT,₹ 1.15 Cr,Carpet Area: 437 sq.ft
R35606,"2 BHK Apartment
1.52 Cr",577 SQ.FT,₹ 1.52 Cr,Carpet Area: 577 sq.ft
R37702,"1 BHK Apartment
49.9 L - 51.72 L",602 SQ.FT,₹ 49.9 L,Builtup Area: 602 sq.ft
R37702,"1 BHK Apartment
49.9 L - 51.72 L",608 SQ.FT,₹ 50.4 L,Builtup Area: 608 sq.ft
R37702,"1 BHK Apartment
49.9 L - 51.72 L",611 SQ.FT,₹ 50.65 L,Builtup Area: 611 sq.ft
R37702,"1 BHK Apartment
49.9 L - 51.72 L",624 SQ.FT,₹ 51.72 L,Builtup Area: 624 sq.ft
R37702,"2 BHK Apartment
97.15 L - 1.25 Cr",1172 SQ.FT,₹ 97.15 L,Builtup Area: 1172 sq.ft
R37702,"2 BHK Apartment
97.15 L - 1.25 Cr",1211 SQ.FT,₹ 1.0 Cr,Builtup Area: 1211 sq.ft
R37702,"2 BHK Apartment
97.15 L - 1.25 Cr",1508 SQ.FT,₹ 1.25 Cr,Builtup Area: 1508 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",1508 SQ.FT,₹ 1.25 Cr,Builtup Area: 1508 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",1580 SQ.FT,₹ 1.31 Cr,Builtup Area: 1580 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",1627 SQ.FT,₹ 1.35 Cr,Builtup Area: 1627 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",1642 SQ.FT,₹ 1.36 Cr,Builtup Area: 1642 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",1684 SQ.FT,₹ 1.4 Cr,Builtup Area: 1684 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",1691 SQ.FT,₹ 1.4 Cr,Builtup Area: 1691 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",1707 SQ.FT,₹ 1.41 Cr,Builtup Area: 1707 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",1753 SQ.FT,₹ 1.45 Cr,Builtup Area: 1753 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",1804 SQ.FT,₹ 1.5 Cr,Builtup Area: 1804 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",1808 SQ.FT,₹ 1.5 Cr,Builtup Area: 1808 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",1828 SQ.FT,₹ 1.52 Cr,Builtup Area: 1828 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",2090 SQ.FT,₹ 1.73 Cr,Builtup Area: 2090 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",2137 SQ.FT,₹ 1.77 Cr,Builtup Area: 2137 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",2146 SQ.FT,₹ 1.78 Cr,Builtup Area: 2146 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",2258 SQ.FT,₹ 1.87 Cr,Builtup Area: 2258 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",2306 SQ.FT,₹ 1.91 Cr,Builtup Area: 2306 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",2308 SQ.FT,₹ 1.91 Cr,Builtup Area: 2308 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",2315 SQ.FT,₹ 1.92 Cr,Builtup Area: 2315 sq.ft
R37702,"3 BHK Apartment
1.25 Cr - 1.92 Cr",2317 SQ.FT,₹ 1.92 Cr,Builtup Area: 2317 sq.ft
R37702,"4 BHK Apartment
1.87 Cr - 1.92 Cr",2258 SQ.FT,₹ 1.87 Cr,Builtup Area: 2258 sq.ft
R37702,"4 BHK Apartment
1.87 Cr - 1.92 Cr",2259 SQ.FT,₹ 1.87 Cr,Builtup Area: 2259 sq.ft
R37702,"4 BHK Apartment
1.87 Cr - 1.92 Cr",2308 SQ.FT,₹ 1.91 Cr,Builtup Area: 2308 sq.ft
R37702,"4 BHK Apartment
1.87 Cr - 1.92 Cr",2317 SQ.FT,₹ 1.92 Cr,Builtup Area: 2317 sq.ft
R37716,2 BHK Apartment,1050 SQ.FT,₹ 29.42 L,Builtup Area: 1050 sq.ft
R37716,2 BHK Apartment,1070 SQ.FT,Price on Request,Builtup Area: 1070 sq.ft
R37716,2 BHK Apartment,1115 SQ.FT,Price on Request,Builtup Area: 1115 sq.ft
R37716,3 BHK Apartment,1460 SQ.FT,Price on Request,Builtup Area: 1460 sq.ft
R37716,3 BHK Apartment,1535 SQ.FT,Price on Request,Builtup Area: 1535 sq.ft
R37716,3 BHK Apartment,1700 SQ.FT,₹ 47.63 L,Builtup Area: 1700 sq.ft
R37716,3 BHK Apartment,1770 SQ.FT,Price on Request,Builtup Area: 1770 sq.ft
R37748,3 BHK Apartment,1620 SQ.FT,₹ 67.0 L,Builtup Area: 1620 sq.ft
R37748,3 BHK Apartment,1684 SQ.FT,Price on Request,Builtup Area: 1684 sq.ft
R37748,3 BHK Apartment,1911 SQ.FT,₹ 79.04 L,Builtup Area: 1911 sq.ft
R37748,3 BHK Apartment,2000 SQ.FT,Price on Request,Builtup Area: 2000 sq.ft
R37748,3 BHK Apartment,2170 SQ.FT,₹ 89.75 L,Builtup Area: 2170 sq.ft
R38338,"Plot
2.77 Cr - 3.05 Cr",1950 SQ.FT,₹ 2.77 Cr,Builtup Area: 1950 sq.ft
R38338,"Plot
2.77 Cr - 3.05 Cr",2150 SQ.FT,₹ 3.05 Cr,Builtup Area: 2150 sq.ft
R39186,2 BHK Apartment,393 SQ.FT,Price on Request,Carpet Area: 393 sq.ft
R39186,2 BHK Apartment,394 SQ.FT,Price on Request,Carpet Area: 394 sq.ft
R39186,2 BHK Apartment,396 SQ.FT,Price on Request,Carpet Area: 396 sq.ft
R39186,2 BHK Apartment,396 SQ.FT,Price on Request,Carpet Area: 396 sq.ft
R39186,2 BHK Apartment,398 SQ.FT,Price on Request,Carpet Area: 398 sq.ft
R39186,2 BHK Apartment,398 SQ.FT,Price on Request,Carpet Area: 398 sq.ft
R39186,2 BHK Apartment,400 SQ.FT,Price on Request,Carpet Area: 400 sq.ft
R39186,2 BHK Apartment,407 SQ.FT,Price on Request,Carpet Area: 407 sq.ft
R39186,2 BHK Apartment,411 SQ.FT,Price on Request,Carpet Area: 411 sq.ft
R39186,2 BHK Apartment,412 SQ.FT,Price on Request,Carpet Area: 412 sq.ft
R39186,2 BHK Apartment,412 SQ.FT,Price on Request,Carpet Area: 412 sq.ft
R39186,2 BHK Apartment,416 SQ.FT,Price on Request,Carpet Area: 416 sq.ft
R39186,2 BHK Apartment,417 SQ.FT,Price on Request,Carpet Area: 417 sq.ft
R39186,2 BHK Apartment,428 SQ.FT,Price on Request,Carpet Area: 428 sq.ft
R39186,2 BHK Apartment,430 SQ.FT,Price on Request,Carpet Area: 430 sq.ft
R39186,2 BHK Apartment,432 SQ.FT,Price on Request,Carpet Area: 432 sq.ft
R39186,2 BHK Apartment,433 SQ.FT,Price on Request,Carpet Area: 433 sq.ft
R39186,2 BHK Apartment,458 SQ.FT,Price on Request,Carpet Area: 458 sq.ft
R39186,2 BHK Apartment,460 SQ.FT,Price on Request,Carpet Area: 460 sq.ft
R39186,2 BHK Apartment,477 SQ.FT,Price on Request,Carpet Area: 477 sq.ft
R39186,2 BHK Apartment,505 SQ.FT,Price on Request,Carpet Area: 505 sq.ft
R39186,2 BHK Apartment,511 SQ.FT,Price on Request,Carpet Area: 511 sq.ft
R39186,2 BHK Apartment,513 SQ.FT,Price on Request,Carpet Area: 513 sq.ft
R39186,2 BHK Apartment,514 SQ.FT,Price on Request,Carpet Area: 514 sq.ft
R39186,2 BHK Apartment,515 SQ.FT,Price on Request,Carpet Area: 515 sq.ft
R39186,2 BHK Apartment,516 SQ.FT,Price on Request,Carpet Area: 516 sq.ft
R39186,3 BHK Apartment,520 SQ.FT,Price on Request,Carpet Area: 520 sq.ft
R39186,3 BHK Apartment,525 SQ.FT,Price on Request,Carpet Area: 525 sq.ft
R39186,3 BHK Apartment,534 SQ.FT,Price on Request,Carpet Area: 534 sq.ft
R39186,3 BHK Apartment,538 SQ.FT,Price on Request,Carpet Area: 538 sq.ft
R39186,3 BHK Apartment,541 SQ.FT,Price on Request,Carpet Area: 541 sq.ft
R39186,3 BHK Apartment,552 SQ.FT,Price on Request,Carpet Area: 552 sq.ft
R39186,3 BHK Apartment,554 SQ.FT,Price on Request,Carpet Area: 554 sq.ft
R39186,3 BHK Apartment,555 SQ.FT,Price on Request,Carpet Area: 555 sq.ft
R39186,3 BHK Apartment,597 SQ.FT,Price on Request,Carpet Area: 597 sq.ft
R39186,3 BHK Apartment,603 SQ.FT,Price on Request,Carpet Area: 603 sq.ft
R39186,3 BHK Apartment,617 SQ.FT,Price on Request,Carpet Area: 617 sq.ft
R39186,3 BHK Apartment,632 SQ.FT,Price on Request,Carpet Area: 632 sq.ft
R39186,3 BHK Apartment,638 SQ.FT,Price on Request,Carpet Area: 638 sq.ft
R39186,3 BHK Apartment,781 SQ.FT,Price on Request,Carpet Area: 781 sq.ft
R39252,"1 BHK Apartment
55.11 L - 63.3 L",585 SQ.FT,₹ 55.11 L,Builtup Area: 585 sq.ft
R39252,"1 BHK Apartment
55.11 L - 63.3 L",672 SQ.FT,₹ 63.3 L,Builtup Area: 672 sq.ft
R39252,"2 BHK Apartment
86.85 L - 90.43 L",922 SQ.FT,₹ 86.85 L,Builtup Area: 922 sq.ft
R39252,"2 BHK Apartment
86.85 L - 90.43 L",960 SQ.FT,₹ 90.43 L,Builtup Area: 960 sq.ft
R39282,"3 BHK Apartment
2.91 Cr",1760 SQ.FT,₹ 2.91 Cr,Super Builtup Area: 1760 sq.ft
R39514,"1 BHK Apartment
1.08 Cr - 1.24 Cr",600 SQ.FT,₹ 1.08 Cr,Super Builtup Area: 600 sq.ft
R39514,"1 BHK Apartment
1.08 Cr - 1.24 Cr",685 SQ.FT,₹ 1.24 Cr,Super Builtup Area: 685 sq.ft
R39514,"2 BHK Apartment
1.68 Cr - 1.93 Cr",930 SQ.FT,₹ 1.68 Cr,Super Builtup Area: 930 sq.ft
R39514,"2 BHK Apartment
1.68 Cr - 1.93 Cr",1050 SQ.FT,₹ 1.9 Cr,Super Builtup Area: 1050 sq.ft
R39514,"2 BHK Apartment
1.68 Cr - 1.93 Cr",1070 SQ.FT,₹ 1.93 Cr,Super Builtup Area: 1070 sq.ft
R40174,"2 BHK Apartment
1.16 Cr",1200 SQ.FT,₹ 1.16 Cr,Builtup Area: 1200 sq.ft
R40174,"3 BHK Apartment
1.49 Cr",1541 SQ.FT,₹ 1.49 Cr,Builtup Area: 1541 sq.ft
R40174,"4 BHK Apartment
2.42 Cr",2500 SQ.FT,₹ 2.42 Cr,Builtup Area: 2500 sq.ft
R40400,"2 BHK Apartment
4.57 Cr",1100 SQ.FT,₹ 4.57 Cr,Builtup Area: 1100 sq.ft
R40400,"4 BHK Apartment
9.96 Cr",2400 SQ.FT,₹ 9.96 Cr,Builtup Area: 2400 sq.ft
R40954,"2 BHK Apartment
4.27 Cr",1220 SQ.FT,₹ 4.27 Cr,Builtup Area: 1220 sq.ft
R40954,"4 BHK Apartment
8.54 Cr",2440 SQ.FT,₹ 8.54 Cr,Builtup Area: 2440 sq.ft
R41258,"2.5 BHK Apartment
3.94 Cr - 5.21 Cr",1377 SQ.FT,₹ 3.94 Cr,Super Builtup Area: 1377 sq.ft
R41258,"2.5 BHK Apartment
3.94 Cr - 5.21 Cr",1820 SQ.FT,₹ 5.21 Cr,Super Builtup Area: 1820 sq.ft
R41388,"1 BHK Apartment
56.88 L - 57.34 L",305 SQ.FT,"₹ 56.88 L
i",Carpet Area: 305 sq.ft
R41388,"1 BHK Apartment
56.88 L - 57.34 L",307 SQ.FT,"₹ 57.34 L
i",Carpet Area: 307 sq.ft
R41388,"2 BHK Apartment
76.31 L - 81.49 L",401 SQ.FT,"₹ 76.31 L
i",Carpet Area: 401 sq.ft
R41388,"2 BHK Apartment
76.31 L - 81.49 L",433 SQ.FT,"₹ 81.49 L
i",Carpet Area: 433 sq.ft
R41600,"1 BHK Apartment
40.42 L - 43 L",550 SQ.FT,₹ 40.42 L,Builtup Area: 550 sq.ft
R41600,"1 BHK Apartment
40.42 L - 43 L",585 SQ.FT,₹ 43.0 L,Builtup Area: 585 sq.ft
R41678,3 BHK Apartment,1540 SQ.FT,Price on Request,Builtup Area: 1540 sq.ft
R41678,3 BHK Apartment,1550 SQ.FT,Price on Request,Builtup Area: 1550 sq.ft
R41686,1 BHK Apartment,738 SQ.FT,Price on Request,Carpet Area: 738 sq.ft
R41686,2 BHK Apartment,763 SQ.FT,Price on Request,Carpet Area: 763 sq.ft
R41686,2 BHK Apartment,843 SQ.FT,Price on Request,Carpet Area: 843 sq.ft
R41686,2 BHK Apartment,1431 SQ.FT,Price on Request,Carpet Area: 1431 sq.ft
R41686,3 BHK Apartment,1069 SQ.FT,Price on Request,Carpet Area: 1069 sq.ft
R41686,3 BHK Apartment,1683 SQ.FT,Price on Request,Carpet Area: 1683 sq.ft
R41686,3 BHK Apartment,1701 SQ.FT,Price on Request,Carpet Area: 1701 sq.ft
R42156,"2 BHK Apartment
72.48 L - 1.03 Cr",756 SQ.FT,₹ 72.48 L,Super Builtup Area: 756 sq.ft
R42156,"2 BHK Apartment
72.48 L - 1.03 Cr",815 SQ.FT,₹ 78.13 L,Super Builtup Area: 815 sq.ft
R42156,"2 BHK Apartment
72.48 L - 1.03 Cr",938 SQ.FT,₹ 89.93 L,Super Builtup Area: 938 sq.ft
R42156,"2 BHK Apartment
72.48 L - 1.03 Cr",949 SQ.FT,₹ 90.98 L,Super Builtup Area: 949 sq.ft
R42156,"2 BHK Apartment
72.48 L - 1.03 Cr",957 SQ.FT,₹ 91.75 L,Super Builtup Area: 957 sq.ft
R42156,"2 BHK Apartment
72.48 L - 1.03 Cr",964 SQ.FT,₹ 92.42 L,Super Builtup Area: 964 sq.ft
R42156,"2 BHK Apartment
72.48 L - 1.03 Cr",1078 SQ.FT,₹ 1.03 Cr,Super Builtup Area: 1078 sq.ft
R42156,"3 BHK Apartment
1.22 Cr - 1.28 Cr",1272 SQ.FT,₹ 1.22 Cr,Super Builtup Area: 1272 sq.ft
R42156,"3 BHK Apartment
1.22 Cr - 1.28 Cr",1286 SQ.FT,₹ 1.23 Cr,Super Builtup Area: 1286 sq.ft
R42156,"3 BHK Apartment
1.22 Cr - 1.28 Cr",1296 SQ.FT,₹ 1.24 Cr,Super Builtup Area: 1296 sq.ft
R42156,"3 BHK Apartment
1.22 Cr - 1.28 Cr",1331 SQ.FT,₹ 1.28 Cr,Super Builtup Area: 1331 sq.ft
R42156,"3 BHK Apartment
1.22 Cr - 1.28 Cr",1336 SQ.FT,₹ 1.28 Cr,Super Builtup Area: 1336 sq.ft
R42626,2 BHK Apartment,1185 SQ.FT,₹ 1.41 Cr,Builtup Area: 1185 sq.ft
R42626,2 BHK Apartment,1375 SQ.FT,Price on Request,Builtup Area: 1375 sq.ft
R42626,3 BHK Apartment,1500 SQ.FT,Price on Request,Builtup Area: 1500 sq.ft
R43528,"2 BHK Apartment
1.22 Cr - 1.31 Cr",1032 SQ.FT,₹ 1.22 Cr,Builtup Area: 1032 sq.ft
R43528,"2 BHK Apartment
1.22 Cr - 1.31 Cr",1108 SQ.FT,₹ 1.31 Cr,Builtup Area: 1108 sq.ft
R43528,"3 BHK Apartment
1.81 Cr - 1.87 Cr",1522 SQ.FT,₹ 1.81 Cr,Builtup Area: 1522 sq.ft
R43528,"3 BHK Apartment
1.81 Cr - 1.87 Cr",1575 SQ.FT,₹ 1.87 Cr,Builtup Area: 1575 sq.ft
R43686,"1 RK Apartment
86.62 L",269 SQ.FT,"₹ 86.62 L
i",Carpet Area: 269 sq.ft
R43768,"1 BHK Apartment
31 L",393 SQ.FT,"₹ 31.0 L
i",Carpet Area: 393 sq.ft
R43768,"2 BHK Apartment
44 L",500 SQ.FT,"₹ 44.0 L
i",Carpet Area: 500 sq.ft
R43794,"2 BHK Apartment
1.14 Cr - 1.24 Cr",1000 SQ.FT,₹ 1.14 Cr,Builtup Area: 1000 sq.ft
R43794,"2 BHK Apartment
1.14 Cr - 1.24 Cr",1050 SQ.FT,₹ 1.2 Cr,Builtup Area: 1050 sq.ft
R43794,"2 BHK Apartment
1.14 Cr - 1.24 Cr",1083 SQ.FT,₹ 1.24 Cr,Builtup Area: 1083 sq.ft
R43794,"3 BHK Apartment
1.69 Cr",1480 SQ.FT,₹ 1.69 Cr,Builtup Area: 1480 sq.ft
R43870,"3 BHK Apartment
7.53 Cr - 9.75 Cr",1900 SQ.FT,₹ 7.53 Cr,Builtup Area: 1900 sq.ft
R43870,"3 BHK Apartment
7.53 Cr - 9.75 Cr",1938 SQ.FT,₹ 7.68 Cr,Carpet Area: 1240 sq.ft
R43870,"3 BHK Apartment
7.53 Cr - 9.75 Cr",2300 SQ.FT,₹ 9.11 Cr,Builtup Area: 2300 sq.ft
R43870,"3 BHK Apartment
7.53 Cr - 9.75 Cr",2460 SQ.FT,₹ 9.75 Cr,Carpet Area: 1574 sq.ft
R43870,"4 BHK Apartment
11.89 Cr - 13.47 Cr",3000 SQ.FT,₹ 11.89 Cr,Carpet Area: 1811 sq.ft
R43870,"4 BHK Apartment
11.89 Cr - 13.47 Cr",3200 SQ.FT,₹ 12.68 Cr,Builtup Area: 3200 sq.ft
R43870,"4 BHK Apartment
11.89 Cr - 13.47 Cr",3400 SQ.FT,₹ 13.47 Cr,Carpet Area: 2176 sq.ft
R43870,"5.5 BHK Apartment
15.06 Cr",3800 SQ.FT,₹ 15.06 Cr,Builtup Area: 3800 sq.ft
R43970,"3 BHK Apartment
25.63 Cr - 30.68 Cr",822 SQ.FT,"₹ 25.63 Cr
i",Carpet Area: 822 sq.ft
R43970,"3 BHK Apartment
25.63 Cr - 30.68 Cr",893 SQ.FT,"₹ 30.68 Cr
i",Carpet Area: 893 sq.ft
R44200,"2 BHK Apartment
72.19 L - 76.08 L",890 SQ.FT,₹ 72.19 L,Builtup Area: 890 sq.ft
R44200,"2 BHK Apartment
72.19 L - 76.08 L",938 SQ.FT,₹ 76.08 L,Builtup Area: 938 sq.ft
R44208,"3 BHK Apartment
88.2 L",1114 SQ.FT,₹ 88.2 L,Builtup Area: 1114 sq.ft
R44420,"2 BHK Apartment
91.79 L - 93.56 L",674 SQ.FT,₹ 91.79 L,Carpet Area: 674 sq.ft
R44420,"2 BHK Apartment
91.79 L - 93.56 L",687 SQ.FT,₹ 93.56 L,Carpet Area: 687 sq.ft
R44420,"2.5 BHK Apartment
1.04 Cr",859 SQ.FT,"₹ 1.04 Cr
i",Carpet Area: 859 sq.ft
R44420,"3 BHK Apartment
1.29 Cr",1026 SQ.FT,"₹ 1.29 Cr
i",Carpet Area: 1026 sq.ft
R44890,"1 BHK Apartment
63 L - 80.5 L",540 SQ.FT,₹ 63.0 L,Builtup Area: 540 sq.ft
R44890,"1 BHK Apartment
63 L - 80.5 L",690 SQ.FT,₹ 80.5 L,Builtup Area: 690 sq.ft
R44890,"2 BHK Apartment
1.05 Cr - 1.34 Cr",900 SQ.FT,₹ 1.05 Cr,Builtup Area: 900 sq.ft
R44890,"2 BHK Apartment
1.05 Cr - 1.34 Cr",1150 SQ.FT,₹ 1.34 Cr,Builtup Area: 1150 sq.ft
R44890,"3 BHK Apartment
1.34 Cr - 1.37 Cr",1150 SQ.FT,₹ 1.34 Cr,Builtup Area: 1150 sq.ft
R44890,"3 BHK Apartment
1.34 Cr - 1.37 Cr",1175 SQ.FT,₹ 1.37 Cr,Builtup Area: 1175 sq.ft
R45104,"2 BHK Apartment
2.02 Cr - 2.38 Cr",675 SQ.FT,₹ 2.03 Cr,Carpet Area: 675 sq.ft
R45104,"2 BHK Apartment
2.02 Cr - 2.38 Cr",676 SQ.FT,₹ 2.03 Cr,Carpet Area: 676 sq.ft
R45104,"2 BHK Apartment
2.02 Cr - 2.38 Cr",716 SQ.FT,₹ 2.15 Cr,Carpet Area: 716 sq.ft
R45104,"2 BHK Apartment
2.02 Cr - 2.38 Cr",717 SQ.FT,₹ 2.15 Cr,Carpet Area: 717 sq.ft
R45104,"2 BHK Apartment
2.02 Cr - 2.38 Cr",755 SQ.FT,₹ 2.27 Cr,Carpet Area: 755 sq.ft
R45104,"2 BHK Apartment
2.02 Cr - 2.38 Cr",781 SQ.FT,₹ 2.34 Cr,Carpet Area: 781 sq.ft
R45104,"2 BHK Apartment
2.02 Cr - 2.38 Cr",785 SQ.FT,₹ 2.36 Cr,Carpet Area: 785 sq.ft
R45104,"2 BHK Apartment
2.02 Cr - 2.38 Cr",786 SQ.FT,₹ 2.36 Cr,Carpet Area: 786 sq.ft
R45104,"2 BHK Apartment
2.02 Cr - 2.38 Cr",790 SQ.FT,₹ 2.37 Cr,Carpet Area: 790 sq.ft
R45104,"2 BHK Apartment
2.02 Cr - 2.38 Cr",793 SQ.FT,₹ 2.38 Cr,Carpet Area: 793 sq.ft
R45104,"3 BHK Apartment
2.71 Cr - 3.13 Cr",902 SQ.FT,₹ 2.71 Cr,Carpet Area: 902 sq.ft
R45104,"3 BHK Apartment
2.71 Cr - 3.13 Cr",970 SQ.FT,₹ 2.91 Cr,Carpet Area: 970 sq.ft
R45104,"3 BHK Apartment
2.71 Cr - 3.13 Cr",1008 SQ.FT,₹ 3.02 Cr,Carpet Area: 1008 sq.ft
R45104,"3 BHK Apartment
2.71 Cr - 3.13 Cr",1014 SQ.FT,₹ 3.04 Cr,Carpet Area: 1014 sq.ft
R45104,"3 BHK Apartment
2.71 Cr - 3.13 Cr",1022 SQ.FT,₹ 3.07 Cr,Carpet Area: 1022 sq.ft
R45104,"3 BHK Apartment
2.71 Cr - 3.13 Cr",1045 SQ.FT,₹ 3.14 Cr,Carpet Area: 1045 sq.ft
R45512,"2 BHK Apartment
80 L",1100 SQ.FT,₹ 80.0 L,Builtup Area: 1100 sq.ft
R46638,"2 BHK Apartment
90 L",1420 SQ.FT,₹ 90.0 L,Super Builtup Area: 1420 sq.ft
R46638,"3 BHK Apartment
1.15 Cr - 1.32 Cr",1807 SQ.FT,₹ 1.15 Cr,Super Builtup Area: 1807 sq.ft
R46638,"3 BHK Apartment
1.15 Cr - 1.32 Cr",1818 SQ.FT,₹ 1.15 Cr,Super Builtup Area: 1818 sq.ft
R46638,"3 BHK Apartment
1.15 Cr - 1.32 Cr",2076 SQ.FT,₹ 1.32 Cr,Super Builtup Area: 2076 sq.ft
R46638,"4 BHK Apartment
1.64 Cr - 3.76 Cr",2593 SQ.FT,₹ 1.64 Cr,Super Builtup Area: 2593 sq.ft
R46638,"4 BHK Apartment
1.64 Cr - 3.76 Cr",2885 SQ.FT,₹ 1.83 Cr,Super Builtup Area: 2885 sq.ft
R46638,"4 BHK Apartment
1.64 Cr - 3.76 Cr",2969 SQ.FT,₹ 1.88 Cr,Super Builtup Area: 2969 sq.ft
R46638,"4 BHK Apartment
1.64 Cr - 3.76 Cr",2995 SQ.FT,₹ 1.9 Cr,Super Builtup Area: 2995 sq.ft
R46638,"4 BHK Apartment
1.64 Cr - 3.76 Cr",3315 SQ.FT,₹ 2.1 Cr,Super Builtup Area: 3315 sq.ft
R46638,"4 BHK Apartment
1.64 Cr - 3.76 Cr",3680 SQ.FT,₹ 2.33 Cr,Super Builtup Area: 3680 sq.ft
R46638,"4 BHK Apartment
1.64 Cr - 3.76 Cr",3775 SQ.FT,₹ 2.39 Cr,Super Builtup Area: 3775 sq.ft
R46638,"4 BHK Apartment
1.64 Cr - 3.76 Cr",3880 SQ.FT,₹ 2.46 Cr,Super Builtup Area: 3880 sq.ft
