XID,Project Name,City,Magicbricks.com Link
R28460,Skytech Matrott,Noida,https://www.magicbricks.com/project-skytech-matrott-for-sale-in-noida-pppfs
R42724,Gulmohar Renaissance,Pune East,https://www.magicbricks.com/project-gulmohar-renaissance-for-sale-in-pune-pppfs
R268873,Nyati Evara,Pune South,https://www.magicbricks.com/nyati-evara-ii-undri-pune-pdpid-4d4235313235313431
R37306,Ansal Heights,Gurgaon,https://www.magicbricks.com/ansal-heights-sector-92-gurgaon-pdpid-4d4235303031323031
R144365,Karan Suncoast,Pune West,https://www.magicbricks.com/karan-suncoast-bavdhan-pune-pdpid-4d4235303837323837
R153067,Art Nirman Shree Vishnudhara Cross Road,Ahmedabad North,https://www.magicbricks.com/art-nirman-shree-vishnudhara-gardens-gota-ahmedabad-pdpid-4d4235313130353533
R15288,Bengal DCL Sampoorna,Kolkata East,https://www.magicbricks.com/project-bengal-dcl-sampoorna-for-sale-in-kolkata-pppfs
R137441,Renovated Apartments Saket,South Delhi,https://www.magicbricks.com/
R266417,Belmac Residences,Pune East,https://www.magicbricks.com/project-supreme-belmac-residences-for-sale-in-pune-pppfs
R378,Lake Primrose,Central Mumbai,https://www.magicbricks.com/project-lake-primrose-3bhk-for-rent-in-mumbai-pppfr
R19864,Pratik Gems,Navi Mumbai,https://www.magicbricks.com/project-pratik-gems-for-sale-in-navi-mumbai-pppfs
R5556,VGN Stafford,Chennai North,https://www.magicbricks.com/project-vgn-stafford-for-sale-in-chennai-pppfs
R12440,Vishrantika Apartments,Delhi South West,https://www.magicbricks.com/project-vishrantika-apartments-for-sale-in-new-delhi-pppfs
R168701,Sky City Floris,Ahmedabad West,https://www.magicbricks.com/project-sky-city-floris-4bhk-for-sale-in-ahmedabad-pppfs
R371041,Casagrand Millenia,Chennai North,https://www.magicbricks.com/casagrand-millenia-mogappair-chennai-pdpid-4d4235313932323733
R104374,Kolte Patil Green Acres,Pune South,https://www.magicbricks.com/project-kolte-patil-green-acre-for-sale-in-pune-pppfs
R12286,The Metrozone,Chennai North,https://www.magicbricks.com/the-metrozone-anna-nagar-chennai-pdpid-4d4235303236353137
R30148,Embassy Habitat,Bangalore Central,https://www.magicbricks.com/embassy-habitat-vasanth-nagar-bangalore-pdpid-4d4235303330363536
R12950,Kalpataru Estate,Western Mumbai,https://www.magicbricks.com/project-kalpataru-estate-3bhk-for-sale-in-mumbai-pppfs
R480,Lodha Casa Bella,Thane Outskirts,https://www.magicbricks.com/lodha-casa-bella-city-dombivli-east-beyond-thane-pdpid-4d4235323235383333
R382677,Montage,Kolkata Central,https://www.magicbricks.com/flats-for-rent-in-kolkata-central-pppfr
R382656,Sheladia Luxuria,Ahmedabad West,https://www.magicbricks.com/project-sheladia-luxuria-3bhk-for-sale-in-ahmedabad-pppfs
R19510,Raheja Atlantis,Mumbai South,https://www.magicbricks.com/raheja-atlantis-worli-mumbai-pdpid-4d4235303431363638
R407822,Nandivardhan Monopoli,Mumbai South,https://www.magicbricks.com/monopoli-dadar-east-mumbai-pdpid-4d4235343235313537
R351747,Realty Sports Village,Dehradun,https://www.magicbricks.com/project-plots-sports-village-for-sale-in-dehradun-pppfs
R764,Unitech South City 2,Gurgaon,https://www.magicbricks.com/project-unitech-south-city-ii-3bhk-for-sale-in-gurgaon-pppfs
R429330,SPD Chaitanya Avenue,Chennai West,https://www.magicbricks.com/sepal-elegant-2-chandkheda-ahmedabad-pdpid-4d4235303734383236
R12504,CGHS Hare Krishna Valley,Delhi South West,https://www.magicbricks.com/project-hare-krishna-valley-for-sale-in-new-delhi-pppfs
R178353,Divya Jyoti Apartment,North Delhi,https://www.magicbricks.com/divyajyoti-apartments-rohini-new-delhi-pdpid-4d4235303331393635
R329995,Kanifnath Archana Paradise,Pune South,https://www.magicbricks.com/project-kanifnath-archana-paradise-1bhk-for-sale-in-pune-pppfs
R991,National Sea Queen Excellency,Navi Mumbai,https://www.magicbricks.com/sea-queen-excellency-nerul-navi-mumbai-pdpid-4d4235303339383433
R91091,E2 Vasant Kunj,South Delhi,https://www.magicbricks.com/project-dda-e2-vasant-kunj-for-sale-in-new-delhi-pppfs
R371290,Godrej Green Cove,Pune West,https://www.magicbricks.com/project-godrej-green-cove-2bhk-for-rent-in-pune-pppfr
R143,Jaypee Greens Pavilion Heights,Noida,https://www.magicbricks.com/jaypee-pavilion-heights-sector-128-noida-pdpid-4d4235303231353236
R501,Tata Eden Court,Kolkata East,https://www.magicbricks.com/tata-eden-court-new-town-kolkata-pdpid-4d4235303131343538
R12072,La Lagune,Gurgaon,https://www.magicbricks.com/project-la-lagune-gurgaon-4bhk-for-sale-in-gurgaon-pppfs
R402636,Star ARB Gateway,Bangalore East,https://www.magicbricks.com/project-brigade-gateway-2bhk-for-rent-in-bangalore-pppfr
R123101,Ganga Acropolis,Pune West,https://www.magicbricks.com/ganga-acropolis-baner-pune-pdpid-4d4235303738333839
R482,Emaar Vaikunth at Jaipur Greens,Jaipur,https://www.magicbricks.com/emaar-jaipur-green-extension-vaikunth-new-bhankrota-jaipur-pdpid-4d4235323934343431
R248391,Signature Global Grand IVA,Gurgaon,https://www.magicbricks.com/project-signature-global-grand-iva-for-sale-in-gurgaon-pppfs
R670,Lodha Casa Bella Gold,Thane Outskirts,https://www.magicbricks.com/lodha-casa-bella-gold-dombivli-east-beyond-thane-pdpid-4d4235303230383738
R12836,Karuna Vihar,Delhi South West,https://www.magicbricks.com/project-hare-krishna-valley-for-rent-in-new-delhi-pppfr
R369089,Aditya Prime,Ahmedabad North,https://www.magicbricks.com/project-aditya-prime-for-sale-in-ahmedabad-pppfs
R10986,Hiranandani Verona CHS,Central Mumbai,https://www.magicbricks.com/hiranandani-verona-co-op-housing-society-ltd-powai-mumbai-pdpid-4d4235303337393033
R33398,Marvel Sangria,Pune South,https://www.magicbricks.com/project-marvel-sangria-4bhk-for-sale-in-pune-pppfs
R354792,Kohinoor by Auro Realty,Hyderabad,https://www.magicbricks.com/project-aurobindo-kohinoor-for-sale-in-hyderabad-pppfs
R26352,CGHS Shree Balaji Apartment,Delhi South West,https://www.magicbricks.com/project-shree-balaji-cghs-for-rent-in-faridabad-pppfr
R378203,Sheladia Eris,Ahmedabad West,https://www.magicbricks.com/project-sheladia-eris-for-sale-in-ahmedabad-pppfs
R60693,Raikar Yashodeep Heights,Navi Mumbai,https://www.magicbricks.com/yashodeep-heights-rabale-navi-mumbai-pdpid-4d4235303836383136
R29074,CGHS HEWO Apartments,Gurgaon,https://www.magicbricks.com/project-hewo-apartments-for-sale-in-gurgaon-pppfs
R402372,Shivanta Rigel,Ahmedabad North,https://www.magicbricks.com/project-dwarkesh-opulence-3bhk-for-sale-in-ahmedabad-pppfs
R256033,Rehayashi Apartments,Delhi South West,https://www.magicbricks.com/project-dda-rehayashi-welfare-association-for-rent-in-new-delhi-pppfr
R9040,Sea Princess Gundecha Trillium,Western Mumbai,https://www.magicbricks.com/gundecha-trillium-kandivali-east-mumbai-pdpid-4d4235303238383237
R329207,Nirvana Lifecity,Pune East,https://www.magicbricks.com/project-nirvana-lifecity-for-rent-in-pune-pppfr
R44208,Nanded Lalit,Pune South,https://www.magicbricks.com/lalit-sinhgad-road-pune-pdpid-4d4235303033313531
R393918,Casagrand Platinum,Chennai South,https://www.magicbricks.com/project-casagrand-platinum-for-sale-in-chennai-pppfs
R300137,Sheth Irene,Western Mumbai,https://www.magicbricks.com/project-sheth-irene-for-sale-in-mumbai-pppfs
R4292,Velocity Hill Spring,Thane,https://www.magicbricks.com/hill-spring-ghodbunder-road-thane-pdpid-4d4235303237303533
R18848,Adani Elysium,Ahmedabad North,https://www.magicbricks.com/project-adani-elysium-for-rent-in-ahmedabad-pppfr
R209951,MLH Unique City Plots,Jaipur,Not Found
R112315,Swami Vivekanand Enclave,Ghaziabad,https://www.magicbricks.com/swami-vivekanand-enclave-shalimar-garden-ghaziabad-pdpid-4d4235303833363038
R28342,Exotica Eastern Court,Ghaziabad,https://www.magicbricks.com/project-exotica-eastern-court-for-rent-in-ghaziabad-pppfr
R266729,Megapolis Symphony,Pune West,https://www.magicbricks.com/project-pegasus-megapolis-symphony-2bhk-for-sale-in-pune-pppfs
R74129,Shriram Greenfield,Bangalore East,https://www.magicbricks.com/project-shriram-greenfield-2bhk-for-sale-in-bangalore-pppfs
R1226,Raunak City 2,Thane Outskirts,https://www.magicbricks.com/raunak-city-2-kalyan-west-beyond-thane-pdpid-4d4235303237323534
R59602,Prestige Neptunes Courtyard,Kochi,https://www.magicbricks.com/project-prestige-neptunes-courtyard-for-sale-in-kochi-pppfs
R313057,Viridian The Plaza 106,Gurgaon,https://www.magicbricks.com/viridian-the-plaza-106-sector-106-gurgaon-pdpid-4d4235323739373433
R388494,Vimal Yashwant County,Beyond Mira Road,Not Found
R294921,Lakhani Royale,Navi Mumbai,https://www.magicbricks.com/lakhani-royale-ulwe-navi-mumbai-pdpid-4d4235313133393535
R316,Trinity World,Kochi,https://www.magicbricks.com/trinity-world-kakkanad-kochi-pdpid-4d4235303137313934
R406501,Uptown Park,Chennai North,https://www.magicbricks.com/property-near-holy-crescent-school-poonamallee-chennai-pppfs/page-4
R7086,Satya The Hermitage,Gurgaon,https://www.magicbricks.com/project-satya-the-hermitage-for-sale-in-gurgaon-pppfs
R282091,Vraj Tiara,Mumbai South,https://www.magicbricks.com/vraj-tiara-worli-mumbai-pdpid-4d4235313035373831
R54170,Hanumant Bollywood Heights,Panchkula,https://www.magicbricks.com/hanumant-bollywood-heights-sector-20-panchkula-pdpid-4d4235313030343837
R818,Nahars Amrit Shakti,Central Mumbai,https://www.magicbricks.com/project-yvonne-at-nahars-amrit-shakti-for-rent-in-mumbai-pppfr
R11742,Ardee City,Gurgaon,https://www.magicbricks.com/Ardee-City-in-Gurgaon-Overview
R141541,The Grande,Meerut,https://www.magicbricks.com/the-grande-meerut-hapur-road-meerut-pdpid-4d4235333431343037
R39038,Bhagwati Bay Bliss,Navi Mumbai,https://www.magicbricks.com/bay-bliss-ulwe-navi-mumbai-pdpid-4d4235303737333334
R29202,Nav Ratan Apartments,Delhi South West,https://www.magicbricks.com/flats-for-rent-in-new-navratan-road-udaipur-pppfr
R894,Neptune Flying Kite,Central Mumbai,https://www.magicbricks.com/neptune-flying-kite-bhandup-west-mumbai-pdpid-4d4235313235313933
R1291,Lodha Casa Rio Gold,Thane Outskirts,https://www.magicbricks.com/lodha-casa-rio-gold-dombivli-east-beyond-thane-pdpid-4d4235303230383734
R351483,Raipur Greens,Dehradun,https://www.magicbricks.com/project-plots-raipur-greens-for-sale-in-dehradun-pppfs
R268877,Gaurs Siddhartham,Ghaziabad,https://www.magicbricks.com/project-gaurs-siddhartham-3bhk-for-sale-in-ghaziabad-pppfs
R384062,DS Max Stavam,Bangalore North,https://www.magicbricks.com/ds-max-stavam-yelahanka-bangalore-pdpid-4d4235333235313937
R222653,Jupiter Commanders' Renaissance,Navi Mumbai,https://www.magicbricks.com/commanders-renaissance-new-panvel-navi-mumbai-pdpid-4d4235303733343333
R82749,Harmony Apartment,Delhi South West,https://www.magicbricks.com/project-brindavan-apartment-for-rent-in-new-delhi-pppfr
R29844,Harmony Apartments,Delhi South West,https://www.magicbricks.com/project-brindavan-apartment-for-rent-in-new-delhi-pppfr
R912,Rustomjee Oriana,Western Mumbai,https://www.magicbricks.com/rustomjee-oriana-bandra-east-mumbai-pdpid-4d4235303731373833
R43030,CGEWHO Kendriya Vihar 2,Noida,https://www.magicbricks.com/cgewho-kendriya-vihar-2%C2%A0-sector-82-noida-pdpid-4d4235323839353237
R28784,The Bahawalpur CGHS,Delhi South West,https://www.magicbricks.com/bahawalpur-biradari-apartment-dwarka-sector-6-new-delhi-pdpid-4d4235313730313637
R72931,Marina Suites,Ghaziabad,https://www.magicbricks.com/project-palminfra-marina-suites-for-sale-in-ghaziabad-pppfs
R28866,Omaxe Shubhangan,Bahadurgarh,https://www.magicbricks.com/project-omaxe-shubhangan-3bhk-for-rent-in-bahadurgarh-pppfr
R399203,Jashn Samsara Homes,Lucknow,https://www.magicbricks.com/jashn-elevate-sushant-golf-city-lucknow-pdpid-4d4235343231323335
R18392,Pushpanjali Residency Phase 3,Thane,https://www.magicbricks.com/pushpanjali-residency-phase-iii-owale-thane-pdpid-4d4235303838323938
R178343,RWA Panchseel Enclave,South Delhi,https://www.magicbricks.com/property-for-sale-in-panchsheel-enclave-new-delhi-pppfs
R26954,Godrej Serenity,Central Mumbai,https://www.magicbricks.com/godrej-serenity-mumbai-chembur-mumbai-pdpid-4d4235303238343432
R434389,Uran Plot Third Mumbai,Navi Mumbai,https://www.magicbricks.com/
R27014,Mount Everest Apartment,Delhi South West,https://www.magicbricks.com/project-mount-everest-apartment-for-sale-in-new-delhi-pppfs
R28456,CGHS Dhauladhar Apartments,Delhi South West,https://www.magicbricks.com/shivlok-apartment-dwarka-sector-6-new-delhi-pdpid-4d4235303131323036
R47802,Parmar Garden,Pune South,https://www.magicbricks.com/project-parmar-garden-for-sale-in-pune-pppfs
R362,Lodha Bellezza,Hyderabad,https://www.magicbricks.com/project-lodha-bellezza-for-sale-in-hyderabad-pppfs
R62371,Om Tropica,Pune West,https://www.magicbricks.com/project-om-tropica-for-rent-in-pune-pppfr
R8158,Rustomjee Meridian,Western Mumbai,https://www.magicbricks.com/project-rustomjee-meridian-for-sale-in-mumbai-pppfs
R278325,Apollo Golf Links,Indore,https://www.magicbricks.com/project-plots-apollo-golf-links-for-sale-in-indore-pppfs
R40174,Devkrupa Patel Paradise,Navi Mumbai,https://www.magicbricks.com/Sector-35E-Kharghar-in-Navi-Mumbai-Overview
R17832,Lokhandwala Green Meadows,Western Mumbai,https://www.magicbricks.com/lokhandwala-green-meadows-kandivali-east-mumbai-pdpid-4d4235303535363735
R28610,CGHS Sanmati Kunj,Delhi South West,https://www.magicbricks.com/project-krishna-garden-for-sale-in-new-delhi-pppfs
R14648,Neelam Solstice,Central Mumbai,https://www.magicbricks.com/project-neelam-solstice-3bhk-for-sale-in-mumbai-pppfs
R267433,Arun Excello Green Acres,Chennai South,https://www.magicbricks.com/3-bhk-independent-house-for-sale-in-mambakkam-sriperumbudur-chennai-pppfs
R23958,Omkar 1973 Worli,Mumbai South,https://www.magicbricks.com/project-omkar-1973-for-sale-in-mumbai-pppfs
R27726,Kunal Icon CHS,Pune West,https://www.magicbricks.com/kunal-icon-pimple-saudagar-pune-pdpid-4d4235303030373737
R271885,Asha Bhadurgarh,Bahadurgarh,https://www.magicbricks.com/residential-plots-land-for-sale-in-sector-14-bahadurgarh-pppfs
R341875,Nova NCR,Chennai South,https://www.magicbricks.com/nova-ncr-urapakkam-chennai-pdpid-4d4235313831313139
R102808,Kolte Patil Rose Parade,Pune South,https://www.magicbricks.com/kolte-patil-rose-parade-kondhwa-pune-pdpid-4d4235303033353538
R435444,Propshell Botanica,Chennai South,https://www.magicbricks.com/propshell-botanica-sholinganallur-chennai-pdpid-4d4235343237303737
R311053,Wadhwa Pristine,Mumbai South,https://www.magicbricks.com/wadhwa-pristine-matunga-west-mumbai-pdpid-4d4235313232313335
R23812,Kesar Harmony,Navi Mumbai,https://www.magicbricks.com/project-kesar-harmony-2bhk-for-rent-in-navi-mumbai-pppfr
R264715,Provenance Four Seasons Private Residences,Mumbai South,https://www.magicbricks.com/project-provenance-four-seasons-private-residences-for-sale-in-mumbai-pppfs
R12200,Jalvayu Towers,Gurgaon,https://www.magicbricks.com/jalvayu-tower-sector-56-gurgaon-pdpid-4d4235303031343732
R181269,G Corp Mahalakshmi,Bangalore North,https://www.magicbricks.com/project-g-corp-mahalakshmi-for-sale-in-bangalore-pppfs
R12812,CGHS Kailash Apartment,Delhi South West,https://www.magicbricks.com/project-kailash-milan-vihar-cghs-for-sale-in-new-delhi-pppfs
R381922,Madhav Oeuvre 2,Ahmedabad West,https://www.magicbricks.com/madhav-oeuvre-2-bodakdev-ahmedabad-pdpid-4d4235333136323031
R772,Aditya Celebrity Homes,Noida,https://www.magicbricks.com/project-aditya-celebrity-homes-for-sale-in-noida-pppfs
R226541,Planner N Maker Homes,West Delhi,https://www.magicbricks.com/planner-n-maker-homes-uttam-nagar-west-new-delhi-pdpid-4d4235303832333531
R54102,Atul Alcove,Pune West,https://www.magicbricks.com/atul-alcove-pimple-saudagar-pune-pdpid-4d4235303034323735
R283965,Sheetal Westpark Residency,Ahmedabad West,https://www.magicbricks.com/sheetal-westpark-residency-vastrapur-ahmedabad-pdpid-4d4235313035353933
R82607,Paranjape Azure,Pune West,https://www.magicbricks.com/paranjape-azure-tathawade-pune-pdpid-4d4235303732383231
R19776,Jolly Maker Apartment,Mumbai South,https://www.magicbricks.com/project-jolly-maker-apartment-3bhk-for-sale-in-mumbai-pppfs
R177339,RWA NPL Colony,Central Delhi,https://www.magicbricks.com/project-nbcc-central-courtyard-garden-for-rent-in-new-delhi-pppfr
R314419,Amanora Gold Towers,Pune East,https://www.magicbricks.com/project-amanora-gold-towers-3bhk-for-sale-in-pune-pppfs
R342283,Pharande Felicity,Pune West,https://www.magicbricks.com/project-pharande-felicity-for-rent-in-pune-pppfr
R269041,Archstone Infinity Tower,Navi Mumbai,https://www.magicbricks.com/infinity-tower-kopar-khairane-navi-mumbai-pdpid-4d4235303834383238
R26526,DDA Flats Sarita Vihar,South Delhi,https://www.magicbricks.com/dda-flats-pocket-a-sarita-vihar-new-delhi-pdpid-4d4235303735313239
R59074,Omaxe Eternity,Vrindavan,https://www.magicbricks.com/project-omaxe-eternity-for-sale-in-vrindavan-pppfs
R272025,Akshansh Enclave,Lucknow,https://www.magicbricks.com/akshansh-enclave-gomti-nagar-extension-bypass-road-lucknow-pdpid-4d4235313232313833
R28526,CGHS National Apartment,Delhi South West,https://www.magicbricks.com/balaji-cghs-dwarka-sector-3-new-delhi-pdpid-4d4235313639373433
R268953,Goyal Riviera Elite,Ahmedabad West,https://www.magicbricks.com/project-goyal-riviera-elite-4bhk-for-sale-in-ahmedabad-pppfs
R8022,Akshar Valencia,Navi Mumbai,https://www.magicbricks.com/project-akshar-valencia-for-sale-in-navi-mumbai-pppfs
R72725,Salarpuria Sattva Cadenza,Bangalore South,https://www.magicbricks.com/project-salarpuria-sattva-cadenza-for-sale-in-bangalore-pppfs
R419636,Sagar Sangeet Adityaraj Paradise,Central Mumbai,Not Found
R371084,Candeur 40,Hyderabad,https://www.magicbricks.com/candeur-40-miyapur-hyderabad-pdpid-4d4235333332303337
R53668,Skyline Ivy League,Kochi,https://www.magicbricks.com/project-skyline-ivy-league-3bhk-for-sale-in-kochi-pppfs
R421515,SRV Amulyam,Mohali,https://www.magicbricks.com/residential-plots-land-for-sale-in-kurali-mohali-pppfs
R280589,Divya Shree Abhishek CHSL,Western Mumbai,https://www.magicbricks.com/divya-shree-abhishek-chsl-kandivali-west-mumbai-pdpid-4d4235313038393739
R421369,Raheja Galaxy,Pune South,https://www.magicbricks.com/project-t1-named-helios-of-raheja-galaxy-in-rv-premiere-for-sale-in-pune-pppfs
R60161,Embassy Springs,Bangalore North,https://www.magicbricks.com/project-embassy-springs-for-sale-in-bangalore-pppfs
R5858,Prestige Royale Gardens,Bangalore North,https://www.magicbricks.com/prestige-royale-gardens-doddaballapur-main-road-bangalore-pdpid-4d4235303139343634
R5546,Akshaya Today,Chennai South,https://www.magicbricks.com/akshaya-today-kelambakkam-chennai-pdpid-4d4235303338303035
R2502,Imperial Heights,Western Mumbai,https://www.magicbricks.com/project-wadhwa-imperial-heights-4bhk-for-sale-in-mumbai-pppfs
R156047,Priyanka Utkarsh,Navi Mumbai,https://www.magicbricks.com/project-priyanka-utkarsh-for-sale-in-navi-mumbai-pppfs
R27722,Hill Shire,Pune East,https://www.magicbricks.com/project-hill-shire-for-rent-in-pune-pppfr
R246097,Pushpak Society,Chandigarh,https://www.magicbricks.com/pushpac-first-sector-48-chandigarh-pdpid-4d4235323532313131
